时间戳,数值,指标名称,实例地址,数值_百分比,计量单位,容器实例,endpoint,任务名称,命名空间,容器名称,service,数值_GB,数值_MB,设备名称,文件系统类型,挂载点,数值_MBps
2026-01-09 04:22:59.486,0.0154519538373673,容器CPU使用率,,0.0154519538373673,%,,,,istio-system,jaeger-84768f46f9-nxq7p,,,,,,,
2026-01-09 05:22:59.486,0.0153414105751062,容器CPU使用率,,0.0153414105751062,%,,,,istio-system,jaeger-84768f46f9-nxq7p,,,,,,,
2026-01-09 06:22:59.486,0.0158929115662609,容器CPU使用率,,0.0158929115662609,%,,,,istio-system,jaeger-84768f46f9-nxq7p,,,,,,,
2026-01-09 07:22:59.486,0.015426019255085,容器CPU使用率,,0.015426019255085,%,,,,istio-system,jaeger-84768f46f9-nxq7p,,,,,,,
2026-01-09 08:22:59.486,0.0154427808892453,容器CPU使用率,,0.0154427808892453,%,,,,istio-system,jaeger-84768f46f9-nxq7p,,,,,,,
2026-01-09 09:22:59.486,0.0155465260542426,容器CPU使用率,,0.0155465260542426,%,,,,istio-system,jaeger-84768f46f9-nxq7p,,,,,,,
2026-01-09 10:22:59.486,0.0152493391227577,容器CPU使用率,,0.0152493391227577,%,,,,istio-system,jaeger-84768f46f9-nxq7p,,,,,,,
2026-01-09 11:22:59.486,0.0154570803587393,容器CPU使用率,,0.0154570803587393,%,,,,istio-system,jaeger-84768f46f9-nxq7p,,,,,,,
2026-01-08 19:22:59.486,0.00669998150285746,容器CPU使用率,,0.00669998150285746,%,,,,istio-system,kiali-765bb494ff-db22x,,,,,,,
2026-01-08 20:22:59.486,0.00760670730848428,容器CPU使用率,,0.00760670730848428,%,,,,istio-system,kiali-765bb494ff-db22x,,,,,,,
2026-01-08 21:22:59.486,0.00728303826620099,容器CPU使用率,,0.00728303826620099,%,,,,istio-system,kiali-765bb494ff-db22x,,,,,,,
2026-01-08 22:22:59.486,0.00770911545965801,容器CPU使用率,,0.00770911545965801,%,,,,istio-system,kiali-765bb494ff-db22x,,,,,,,
2026-01-08 23:22:59.486,0.00708166182602157,容器CPU使用率,,0.00708166182602157,%,,,,istio-system,kiali-765bb494ff-db22x,,,,,,,
2026-01-09 00:22:59.486,0.00772608296264375,容器CPU使用率,,0.00772608296264375,%,,,,istio-system,kiali-765bb494ff-db22x,,,,,,,
2026-01-09 01:22:59.486,0.00691007065112715,容器CPU使用率,,0.00691007065112715,%,,,,istio-system,kiali-765bb494ff-db22x,,,,,,,
2026-01-09 02:22:59.486,0.00755088707415804,容器CPU使用率,,0.00755088707415804,%,,,,istio-system,kiali-765bb494ff-db22x,,,,,,,
2026-01-09 03:22:59.486,0.00819010448347559,容器CPU使用率,,0.00819010448347559,%,,,,istio-system,kiali-765bb494ff-db22x,,,,,,,
2026-01-09 04:22:59.486,0.00767070471386637,容器CPU使用率,,0.00767070471386637,%,,,,istio-system,kiali-765bb494ff-db22x,,,,,,,
2026-01-09 05:22:59.486,0.00724781436005001,容器CPU使用率,,0.00724781436005001,%,,,,istio-system,kiali-765bb494ff-db22x,,,,,,,
