时间戳,数值,指标名称,实例地址,数值_百分比,计量单位,容器实例,endpoint,任务名称,命名空间,容器名称,service,数值_GB,数值_MB,设备名称,文件系统类型,挂载点,数值_MBps
2026-01-09 00:22:59.486,34579820544,磁盘使用量,10.3.3.10:9100,,,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-95jcl,kube-prometheus-stack-prometheus-node-exporter,,,/dev/vda3,ext4,/,
2026-01-09 01:22:59.486,34462052352,磁盘使用量,10.3.3.10:9100,,,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-95jcl,kube-prometheus-stack-prometheus-node-exporter,,,/dev/vda3,ext4,/,
2026-01-09 02:22:59.486,34634559488,磁盘使用量,10.3.3.10:9100,,,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-95jcl,kube-prometheus-stack-prometheus-node-exporter,,,/dev/vda3,ext4,/,
2026-01-09 03:22:59.486,34555793408,磁盘使用量,10.3.3.10:9100,,,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-95jcl,kube-prometheus-stack-prometheus-node-exporter,,,/dev/vda3,ext4,/,
2026-01-09 04:22:59.486,34728321024,磁盘使用量,10.3.3.10:9100,,,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-95jcl,kube-prometheus-stack-prometheus-node-exporter,,,/dev/vda3,ext4,/,
2026-01-09 05:22:59.486,34650038272,磁盘使用量,10.3.3.10:9100,,,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-95jcl,kube-prometheus-stack-prometheus-node-exporter,,,/dev/vda3,ext4,/,
2026-01-09 06:22:59.486,34822623232,磁盘使用量,10.3.3.10:9100,,,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-95jcl,kube-prometheus-stack-prometheus-node-exporter,,,/dev/vda3,ext4,/,
2026-01-09 07:22:59.486,34711769088,磁盘使用量,10.3.3.10:9100,,,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-95jcl,kube-prometheus-stack-prometheus-node-exporter,,,/dev/vda3,ext4,/,
2026-01-09 08:22:59.486,34892709888,磁盘使用量,10.3.3.10:9100,,,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-95jcl,kube-prometheus-stack-prometheus-node-exporter,,,/dev/vda3,ext4,/,
2026-01-09 09:22:59.486,34813435904,磁盘使用量,10.3.3.10:9100,,,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-95jcl,kube-prometheus-stack-prometheus-node-exporter,,,/dev/vda3,ext4,/,
2026-01-09 10:22:59.486,34986024960,磁盘使用量,10.3.3.10:9100,,,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-95jcl,kube-prometheus-stack-prometheus-node-exporter,,,/dev/vda3,ext4,/,
2026-01-09 11:22:59.486,34907197440,磁盘使用量,10.3.3.10:9100,,,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-95jcl,kube-prometheus-stack-prometheus-node-exporter,,,/dev/vda3,ext4,/,
2026-01-08 19:22:59.486,22773878784,磁盘使用量,10.3.4.10:9100,,,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-px4fr,kube-prometheus-stack-prometheus-node-exporter,,,/dev/vda3,ext4,/,
2026-01-08 20:22:59.486,22774657024,磁盘使用量,10.3.4.10:9100,,,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-px4fr,kube-prometheus-stack-prometheus-node-exporter,,,/dev/vda3,ext4,/,
2026-01-08 21:22:59.486,22775418880,磁盘使用量,10.3.4.10:9100,,,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-px4fr,kube-prometheus-stack-prometheus-node-exporter,,,/dev/vda3,ext4,/,
2026-01-08 22:22:59.486,22784585728,磁盘使用量,10.3.4.10:9100,,,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-px4fr,kube-prometheus-stack-prometheus-node-exporter,,,/dev/vda3,ext4,/,
2026-01-08 23:22:59.486,22785339392,磁盘使用量,10.3.4.10:9100,,,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-px4fr,kube-prometheus-stack-prometheus-node-exporter,,,/dev/vda3,ext4,/,
2026-01-09 00:22:59.486,22786146304,磁盘使用量,10.3.4.10:9100,,,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-px4fr,kube-prometheus-stack-prometheus-node-exporter,,,/dev/vda3,ext4,/,
2026-01-09 01:22:59.486,22803705856,磁盘使用量,10.3.4.10:9100,,,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-px4fr,kube-prometheus-stack-prometheus-node-exporter,,,/dev/vda3,ext4,/,
2026-01-09 02:22:59.486,22804488192,磁盘使用量,10.3.4.10:9100,,,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-px4fr,kube-prometheus-stack-prometheus-node-exporter,,,/dev/vda3,ext4,/,
2026-01-09 03:22:59.486,22813655040,磁盘使用量,10.3.4.10:9100,,,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-px4fr,kube-prometheus-stack-prometheus-node-exporter,,,/dev/vda3,ext4,/,
2026-01-09 04:22:59.486,22814437376,磁盘使用量,10.3.4.10:9100,,,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-px4fr,kube-prometheus-stack-prometheus-node-exporter,,,/dev/vda3,ext4,/,
2026-01-09 05:22:59.486,22823608320,磁盘使用量,10.3.4.10:9100,,,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-px4fr,kube-prometheus-stack-prometheus-node-exporter,,,/dev/vda3,ext4,/,
2026-01-09 06:22:59.486,22822752256,磁盘使用量,10.3.4.10:9100,,,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-px4fr,kube-prometheus-stack-prometheus-node-exporter,,,/dev/vda3,ext4,/,
2026-01-09 07:22:59.486,22823510016,磁盘使用量,10.3.4.10:9100,,,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-px4fr,kube-prometheus-stack-prometheus-node-exporter,,,/dev/vda3,ext4,/,
2026-01-09 08:22:59.486,22832697344,磁盘使用量,10.3.4.10:9100,,,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-px4fr,kube-prometheus-stack-prometheus-node-exporter,,,/dev/vda3,ext4,/,
2026-01-09 09:22:59.486,22841909248,磁盘使用量,10.3.4.10:9100,,,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-px4fr,kube-prometheus-stack-prometheus-node-exporter,,,/dev/vda3,ext4,/,
2026-01-09 10:22:59.486,22851047424,磁盘使用量,10.3.4.10:9100,,,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-px4fr,kube-prometheus-stack-prometheus-node-exporter,,,/dev/vda3,ext4,/,
2026-01-09 11:22:59.486,22854270976,磁盘使用量,10.3.4.10:9100,,,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-px4fr,kube-prometheus-stack-prometheus-node-exporter,,,/dev/vda3,ext4,/,
2026-01-08 19:22:59.486,26202247168,磁盘使用量,10.3.5.10:9100,,,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-9jd7b,kube-prometheus-stack-prometheus-node-exporter,,,/dev/vda3,ext4,/,
2026-01-08 20:22:59.486,26203021312,磁盘使用量,10.3.5.10:9100,,,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-9jd7b,kube-prometheus-stack-prometheus-node-exporter,,,/dev/vda3,ext4,/,
2026-01-08 21:22:59.486,26212192256,磁盘使用量,10.3.5.10:9100,,,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-9jd7b,kube-prometheus-stack-prometheus-node-exporter,,,/dev/vda3,ext4,/,
2026-01-08 22:22:59.486,26212974592,磁盘使用量,10.3.5.10:9100,,,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-9jd7b,kube-prometheus-stack-prometheus-node-exporter,,,/dev/vda3,ext4,/,
2026-01-08 23:22:59.486,26213748736,磁盘使用量,10.3.5.10:9100,,,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-9jd7b,kube-prometheus-stack-prometheus-node-exporter,,,/dev/vda3,ext4,/,
2026-01-09 00:22:59.486,26222923776,磁盘使用量,10.3.5.10:9100,,,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-9jd7b,kube-prometheus-stack-prometheus-node-exporter,,,/dev/vda3,ext4,/,
2026-01-09 01:22:59.486,26223702016,磁盘使用量,10.3.5.10:9100,,,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-9jd7b,kube-prometheus-stack-prometheus-node-exporter,,,/dev/vda3,ext4,/,
2026-01-09 02:22:59.486,26224476160,磁盘使用量,10.3.5.10:9100,,,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-9jd7b,kube-prometheus-stack-prometheus-node-exporter,,,/dev/vda3,ext4,/,
2026-01-09 03:22:59.486,26242035712,磁盘使用量,10.3.5.10:9100,,,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-9jd7b,kube-prometheus-stack-prometheus-node-exporter,,,/dev/vda3,ext4,/,
2026-01-09 04:22:59.486,26251202560,磁盘使用量,10.3.5.10:9100,,,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-9jd7b,kube-prometheus-stack-prometheus-node-exporter,,,/dev/vda3,ext4,/,
2026-01-09 05:22:59.486,26254446592,磁盘使用量,10.3.5.10:9100,,,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-9jd7b,kube-prometheus-stack-prometheus-node-exporter,,,/dev/vda3,ext4,/,
2026-01-09 06:22:59.486,26263629824,磁盘使用量,10.3.5.10:9100,,,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-9jd7b,kube-prometheus-stack-prometheus-node-exporter,,,/dev/vda3,ext4,/,
2026-01-09 07:22:59.486,26261979136,磁盘使用量,10.3.5.10:9100,,,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-9jd7b,kube-prometheus-stack-prometheus-node-exporter,,,/dev/vda3,ext4,/,
2026-01-09 08:22:59.486,26262740992,磁盘使用量,10.3.5.10:9100,,,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-9jd7b,kube-prometheus-stack-prometheus-node-exporter,,,/dev/vda3,ext4,/,
2026-01-09 09:22:59.486,26927767552,磁盘使用量,10.3.5.10:9100,,,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-9jd7b,kube-prometheus-stack-prometheus-node-exporter,,,/dev/vda3,ext4,/,
2026-01-09 10:22:59.486,26929676288,磁盘使用量,10.3.5.10:9100,,,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-9jd7b,kube-prometheus-stack-prometheus-node-exporter,,,/dev/vda3,ext4,/,
2026-01-09 11:22:59.486,27170045952,磁盘使用量,10.3.5.10:9100,,,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-9jd7b,kube-prometheus-stack-prometheus-node-exporter,,,/dev/vda3,ext4,/,
