时间戳,数值,指标名称,实例地址,数值_百分比,计量单位,容器实例,endpoint,任务名称,命名空间,容器名称,service,数值_GB,数值_MB,设备名称,文件系统类型,挂载点,数值_MBps
2026-01-09 08:22:59.486,1228840960,内存使用量,10.3.2.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-ld8l7,kube-prometheus-stack-prometheus-node-exporter,1.14444732666016,1171.9140625,,,,
2026-01-09 09:22:59.486,1234616320,内存使用量,10.3.2.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-ld8l7,kube-prometheus-stack-prometheus-node-exporter,1.14982604980469,1177.421875,,,,
2026-01-09 10:22:59.486,1238151168,内存使用量,10.3.2.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-ld8l7,kube-prometheus-stack-prometheus-node-exporter,1.15311813354492,1180.79296875,,,,
2026-01-09 11:22:59.486,1240567808,内存使用量,10.3.2.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-ld8l7,kube-prometheus-stack-prometheus-node-exporter,1.15536880493164,1183.09765625,,,,
2026-01-08 19:22:59.486,1950687232,内存使用量,10.3.3.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-95jcl,kube-prometheus-stack-prometheus-node-exporter,1.81671905517578,1860.3203125,,,,
2026-01-08 20:22:59.486,1970233344,内存使用量,10.3.3.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-95jcl,kube-prometheus-stack-prometheus-node-exporter,1.83492279052734,1878.9609375,,,,
2026-01-08 21:22:59.486,1954574336,内存使用量,10.3.3.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-95jcl,kube-prometheus-stack-prometheus-node-exporter,1.82033920288086,1864.02734375,,,,
2026-01-08 22:22:59.486,1892401152,内存使用量,10.3.3.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-95jcl,kube-prometheus-stack-prometheus-node-exporter,1.76243591308594,1804.734375,,,,
2026-01-08 23:22:59.486,1857638400,内存使用量,10.3.3.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-95jcl,kube-prometheus-stack-prometheus-node-exporter,1.73006057739258,1771.58203125,,,,
2026-01-09 00:22:59.486,1886588928,内存使用量,10.3.3.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-95jcl,kube-prometheus-stack-prometheus-node-exporter,1.75702285766602,1799.19140625,,,,
2026-01-09 01:22:59.486,1937629184,内存使用量,10.3.3.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-95jcl,kube-prometheus-stack-prometheus-node-exporter,1.80455780029297,1847.8671875,,,,
2026-01-09 02:22:59.486,1900449792,内存使用量,10.3.3.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-95jcl,kube-prometheus-stack-prometheus-node-exporter,1.76993179321289,1812.41015625,,,,
2026-01-09 03:22:59.486,1898459136,内存使用量,10.3.3.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-95jcl,kube-prometheus-stack-prometheus-node-exporter,1.7680778503418,1810.51171875,,,,
2026-01-09 04:22:59.486,1889558528,内存使用量,10.3.3.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-95jcl,kube-prometheus-stack-prometheus-node-exporter,1.75978851318359,1802.0234375,,,,
2026-01-09 05:22:59.486,1915211776,内存使用量,10.3.3.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-95jcl,kube-prometheus-stack-prometheus-node-exporter,1.7836799621582,1826.48828125,,,,
2026-01-09 06:22:59.486,1942863872,内存使用量,10.3.3.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-95jcl,kube-prometheus-stack-prometheus-node-exporter,1.80943298339844,1852.859375,,,,
2026-01-09 07:22:59.486,1942847488,内存使用量,10.3.3.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-95jcl,kube-prometheus-stack-prometheus-node-exporter,1.80941772460937,1852.84375,,,,
2026-01-09 08:22:59.486,1885356032,内存使用量,10.3.3.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-95jcl,kube-prometheus-stack-prometheus-node-exporter,1.75587463378906,1798.015625,,,,
2026-01-09 09:22:59.486,1854599168,内存使用量,10.3.3.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-95jcl,kube-prometheus-stack-prometheus-node-exporter,1.72723007202148,1768.68359375,,,,
2026-01-09 10:22:59.486,1840300032,内存使用量,10.3.3.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-95jcl,kube-prometheus-stack-prometheus-node-exporter,1.71391296386719,1755.046875,,,,
2026-01-09 11:22:59.486,1834348544,内存使用量,10.3.3.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-95jcl,kube-prometheus-stack-prometheus-node-exporter,1.70837020874023,1749.37109375,,,,
2026-01-08 19:22:59.486,1297195008,内存使用量,10.3.4.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-px4fr,kube-prometheus-stack-prometheus-node-exporter,1.20810699462891,1237.1015625,,,,
2026-01-08 20:22:59.486,1299578880,内存使用量,10.3.4.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-px4fr,kube-prometheus-stack-prometheus-node-exporter,1.2103271484375,1239.375,,,,
2026-01-08 21:22:59.486,1278992384,内存使用量,10.3.4.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-px4fr,kube-prometheus-stack-prometheus-node-exporter,1.19115447998047,1219.7421875,,,,
2026-01-08 22:22:59.486,1279401984,内存使用量,10.3.4.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-px4fr,kube-prometheus-stack-prometheus-node-exporter,1.19153594970703,1220.1328125,,,,
2026-01-08 23:22:59.486,1278738432,内存使用量,10.3.4.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-px4fr,kube-prometheus-stack-prometheus-node-exporter,1.19091796875,1219.5,,,,
2026-01-09 00:22:59.486,1283203072,内存使用量,10.3.4.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-px4fr,kube-prometheus-stack-prometheus-node-exporter,1.19507598876953,1223.7578125,,,,
2026-01-09 01:22:59.486,1278394368,内存使用量,10.3.4.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-px4fr,kube-prometheus-stack-prometheus-node-exporter,1.19059753417969,1219.171875,,,,
2026-01-09 02:22:59.486,1277288448,内存使用量,10.3.4.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-px4fr,kube-prometheus-stack-prometheus-node-exporter,1.18956756591797,1218.1171875,,,,
2026-01-09 03:22:59.486,1283895296,内存使用量,10.3.4.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-px4fr,kube-prometheus-stack-prometheus-node-exporter,1.19572067260742,1224.41796875,,,,
2026-01-09 04:22:59.486,1282605056,内存使用量,10.3.4.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-px4fr,kube-prometheus-stack-prometheus-node-exporter,1.19451904296875,1223.1875,,,,
2026-01-09 05:22:59.486,1282879488,内存使用量,10.3.4.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-px4fr,kube-prometheus-stack-prometheus-node-exporter,1.19477462768555,1223.44921875,,,,
2026-01-09 06:22:59.486,1285664768,内存使用量,10.3.4.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-px4fr,kube-prometheus-stack-prometheus-node-exporter,1.19736862182617,1226.10546875,,,,
2026-01-09 07:22:59.486,1283878912,内存使用量,10.3.4.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-px4fr,kube-prometheus-stack-prometheus-node-exporter,1.19570541381836,1224.40234375,,,,
2026-01-09 08:22:59.486,1288503296,内存使用量,10.3.4.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-px4fr,kube-prometheus-stack-prometheus-node-exporter,1.20001220703125,1228.8125,,,,
2026-01-09 09:22:59.486,1297915904,内存使用量,10.3.4.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-px4fr,kube-prometheus-stack-prometheus-node-exporter,1.20877838134766,1237.7890625,,,,
2026-01-09 10:22:59.486,1290866688,内存使用量,10.3.4.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-px4fr,kube-prometheus-stack-prometheus-node-exporter,1.20221328735352,1231.06640625,,,,
2026-01-09 11:22:59.486,1290870784,内存使用量,10.3.4.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-px4fr,kube-prometheus-stack-prometheus-node-exporter,1.20221710205078,1231.0703125,,,,
2026-01-08 19:22:59.486,1263058944,内存使用量,10.3.5.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-9jd7b,kube-prometheus-stack-prometheus-node-exporter,1.17631530761719,1204.546875,,,,
2026-01-08 20:22:59.486,1263587328,内存使用量,10.3.5.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-9jd7b,kube-prometheus-stack-prometheus-node-exporter,1.17680740356445,1205.05078125,,,,
2026-01-08 21:22:59.486,1267576832,内存使用量,10.3.5.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-9jd7b,kube-prometheus-stack-prometheus-node-exporter,1.18052291870117,1208.85546875,,,,
2026-01-08 22:22:59.486,1258500096,内存使用量,10.3.5.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-9jd7b,kube-prometheus-stack-prometheus-node-exporter,1.17206954956055,1200.19921875,,,,
2026-01-08 23:22:59.486,1264918528,内存使用量,10.3.5.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-9jd7b,kube-prometheus-stack-prometheus-node-exporter,1.17804718017578,1206.3203125,,,,
2026-01-09 00:22:59.486,1263611904,内存使用量,10.3.5.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-9jd7b,kube-prometheus-stack-prometheus-node-exporter,1.17683029174805,1205.07421875,,,,
2026-01-09 01:22:59.486,1262661632,内存使用量,10.3.5.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-9jd7b,kube-prometheus-stack-prometheus-node-exporter,1.17594528198242,1204.16796875,,,,
2026-01-09 02:22:59.486,1262518272,内存使用量,10.3.5.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-9jd7b,kube-prometheus-stack-prometheus-node-exporter,1.17581176757812,1204.03125,,,,
2026-01-09 03:22:59.486,1258758144,内存使用量,10.3.5.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-9jd7b,kube-prometheus-stack-prometheus-node-exporter,1.17230987548828,1200.4453125,,,,
2026-01-09 04:22:59.486,1264431104,内存使用量,10.3.5.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-9jd7b,kube-prometheus-stack-prometheus-node-exporter,1.17759323120117,1205.85546875,,,,
2026-01-09 05:22:59.486,1265188864,内存使用量,10.3.5.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-9jd7b,kube-prometheus-stack-prometheus-node-exporter,1.17829895019531,1206.578125,,,,
2026-01-09 06:22:59.486,1270603776,内存使用量,10.3.5.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-9jd7b,kube-prometheus-stack-prometheus-node-exporter,1.18334197998047,1211.7421875,,,,
2026-01-09 07:22:59.486,1271541760,内存使用量,10.3.5.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-9jd7b,kube-prometheus-stack-prometheus-node-exporter,1.1842155456543,1212.63671875,,,,
2026-01-09 08:22:59.486,1273835520,内存使用量,10.3.5.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-9jd7b,kube-prometheus-stack-prometheus-node-exporter,1.18635177612305,1214.82421875,,,,
2026-01-09 09:22:59.486,1313554432,内存使用量,10.3.5.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-9jd7b,kube-prometheus-stack-prometheus-node-exporter,1.22334289550781,1252.703125,,,,
2026-01-09 10:22:59.486,1312350208,内存使用量,10.3.5.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-9jd7b,kube-prometheus-stack-prometheus-node-exporter,1.22222137451172,1251.5546875,,,,
2026-01-09 11:22:59.486,1339822080,内存使用量,10.3.5.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-9jd7b,kube-prometheus-stack-prometheus-node-exporter,1.24780654907227,1277.75390625,,,,
