PlaneIdx,SatId,Side,OldNeighborSatId,NewNeighborSatId,StartTime_UTCG,EndTime_UTCG,Duration_sec,Duration_min
1,Sat_1_8,Left,Sat_15_9,Sat_15_8,2025-12-15 21:08:30.115,2025-12-15 21:17:51.101,560.99,9.35
1,Sat_1_8,Left,Sat_15_9,Sat_15_8,2025-12-15 21:56:21.681,2025-12-15 22:05:38.072,556.39,9.27
1,Sat_1_8,Left,Sat_15_8,Sat_15_9,2025-12-15 22:13:31.065,2025-12-15 22:38:54.633,1523.57,25.39
1,Sat_1_8,Left,Sat_15_9,Sat_15_8,2025-12-15 22:44:13.000,2025-12-15 22:53:25.628,552.63,9.21
1,Sat_1_8,Left,Sat_15_8,Sat_15_9,2025-12-15 23:01:20.638,2025-12-15 23:26:44.155,1523.52,25.39
1,Sat_1_8,Left,Sat_15_9,Sat_15_8,2025-12-15 23:32:04.035,2025-12-15 23:41:13.689,549.65,9.16
1,Sat_1_8,Left,Sat_15_8,Sat_15_9,2025-12-15 23:49:10.224,2025-12-16 00:00:00.000,649.78,10.83
1,Sat_1_9,Left,Sat_15_10,Sat_15_9,2025-12-15 00:17:39.203,2025-12-15 00:27:04.026,564.82,9.41
1,Sat_1_9,Left,Sat_15_10,Sat_15_9,2025-12-15 01:05:31.008,2025-12-15 01:14:52.540,561.53,9.36
1,Sat_1_9,Left,Sat_15_10,Sat_15_9,2025-12-15 01:53:22.599,2025-12-15 02:02:39.443,556.84,9.28
1,Sat_1_9,Left,Sat_15_9,Sat_15_10,2025-12-15 02:10:32.187,2025-12-15 02:35:55.768,1523.58,25.39
1,Sat_1_9,Left,Sat_15_10,Sat_15_9,2025-12-15 02:41:13.946,2025-12-15 02:50:26.939,552.99,9.22
1,Sat_1_9,Left,Sat_15_9,Sat_15_10,2025-12-15 02:58:21.758,2025-12-15 03:23:45.275,1523.52,25.39
1,Sat_1_9,Left,Sat_15_10,Sat_15_9,2025-12-15 03:29:05.014,2025-12-15 03:38:14.950,549.94,9.17
1,Sat_1_9,Left,Sat_15_9,Sat_15_10,2025-12-15 03:46:11.343,2025-12-15 04:11:34.908,1523.56,25.39
1,Sat_1_9,Left,Sat_15_10,Sat_15_9,2025-12-15 04:16:55.764,2025-12-15 04:26:03.407,547.64,9.13
1,Sat_1_9,Left,Sat_15_9,Sat_15_10,2025-12-15 04:34:00.937,2025-12-15 04:59:24.639,1523.70,25.40
1,Sat_1_9,Left,Sat_15_10,Sat_15_9,2025-12-15 05:04:46.154,2025-12-15 05:13:52.256,546.10,9.10
1,Sat_1_9,Left,Sat_15_9,Sat_15_10,2025-12-15 05:21:50.535,2025-12-15 05:47:14.444,1523.91,25.40
1,Sat_1_9,Left,Sat_15_10,Sat_15_9,2025-12-15 05:52:36.132,2025-12-15 06:01:41.447,545.31,9.09
1,Sat_1_9,Left,Sat_15_9,Sat_15_10,2025-12-15 06:09:40.130,2025-12-15 06:35:04.295,1524.17,25.40
1,Sat_1_9,Left,Sat_15_10,Sat_15_9,2025-12-15 06:40:25.642,2025-12-15 06:49:30.938,545.30,9.09
1,Sat_1_9,Left,Sat_15_9,Sat_15_10,2025-12-15 06:57:29.718,2025-12-15 07:22:54.168,1524.45,25.41
1,Sat_1_9,Left,Sat_15_10,Sat_15_9,2025-12-15 07:28:14.616,2025-12-15 07:37:20.695,546.08,9.10
1,Sat_1_9,Left,Sat_15_9,Sat_15_10,2025-12-15 07:45:19.292,2025-12-15 08:10:44.038,1524.75,25.41
1,Sat_1_9,Left,Sat_15_10,Sat_15_9,2025-12-15 08:16:02.975,2025-12-15 08:25:10.686,547.71,9.13
1,Sat_1_9,Left,Sat_15_9,Sat_15_10,2025-12-15 08:33:08.847,2025-12-15 08:58:33.879,1525.03,25.42
1,Sat_1_9,Left,Sat_15_10,Sat_15_9,2025-12-15 09:03:50.626,2025-12-15 09:13:00.884,550.26,9.17
1,Sat_1_9,Left,Sat_15_9,Sat_15_10,2025-12-15 09:20:58.327,2025-12-15 09:46:23.667,1525.34,25.42
1,Sat_1_9,Left,Sat_15_10,Sat_15_9,2025-12-15 09:51:37.456,2025-12-15 10:00:51.265,553.81,9.23
1,Sat_1_9,Left,Sat_15_9,Sat_15_10,2025-12-15 10:08:47.557,2025-12-15 10:34:13.377,1525.82,25.43
1,Sat_1_9,Left,Sat_15_10,Sat_15_9,2025-12-15 10:39:23.330,2025-12-15 10:48:41.807,558.48,9.31
1,Sat_1_9,Left,Sat_15_9,Sat_15_10,2025-12-15 10:56:36.853,2025-12-15 11:22:02.982,1526.13,25.44
1,Sat_1_9,Left,Sat_15_10,Sat_15_9,2025-12-15 11:27:08.080,2025-12-15 11:36:32.492,564.41,9.41
1,Sat_1_9,Left,Sat_15_10,Sat_15_9,2025-12-15 12:14:56.124,2025-12-15 12:24:23.304,567.18,9.45
1,Sat_1_9,Left,Sat_15_10,Sat_15_9,2025-12-15 13:02:48.296,2025-12-15 13:12:14.227,565.93,9.43
1,Sat_1_9,Left,Sat_15_10,Sat_15_9,2025-12-15 13:50:40.310,2025-12-15 14:00:05.249,564.94,9.42
1,Sat_1_9,Left,Sat_15_10,Sat_15_9,2025-12-15 14:38:32.142,2025-12-15 14:47:54.386,562.24,9.37
1,Sat_1_9,Left,Sat_15_10,Sat_15_9,2025-12-15 15:26:23.765,2025-12-15 15:35:41.200,557.44,9.29
1,Sat_1_9,Left,Sat_15_9,Sat_15_10,2025-12-15 15:43:33.617,2025-12-15 16:08:57.216,1523.60,25.39
1,Sat_1_9,Left,Sat_15_10,Sat_15_9,2025-12-15 16:14:15.147,2025-12-15 16:23:28.620,553.47,9.22
1,Sat_1_9,Left,Sat_15_9,Sat_15_10,2025-12-15 16:31:23.185,2025-12-15 16:56:46.704,1523.52,25.39
1,Sat_1_9,Left,Sat_15_10,Sat_15_9,2025-12-15 17:02:06.255,2025-12-15 17:11:16.565,550.31,9.17
1,Sat_1_9,Left,Sat_15_9,Sat_15_10,2025-12-15 17:19:12.769,2025-12-15 17:44:36.322,1523.55,25.39
1,Sat_1_9,Left,Sat_15_10,Sat_15_9,2025-12-15 17:49:57.052,2025-12-15 17:59:04.964,547.91,9.13
1,Sat_1_9,Left,Sat_15_9,Sat_15_10,2025-12-15 18:07:02.363,2025-12-15 18:32:26.041,1523.68,25.39
1,Sat_1_9,Left,Sat_15_10,Sat_15_9,2025-12-15 18:37:47.493,2025-12-15 18:46:53.762,546.27,9.10
1,Sat_1_9,Left,Sat_15_9,Sat_15_10,2025-12-15 18:54:51.960,2025-12-15 19:20:15.837,1523.88,25.40
1,Sat_1_9,Left,Sat_15_10,Sat_15_9,2025-12-15 19:25:37.531,2025-12-15 19:34:42.909,545.38,9.09
1,Sat_1_9,Left,Sat_15_9,Sat_15_10,2025-12-15 19:42:41.556,2025-12-15 20:08:05.684,1524.13,25.40
1,Sat_1_9,Left,Sat_15_10,Sat_15_9,2025-12-15 20:13:27.109,2025-12-15 20:22:32.362,545.25,9.09
1,Sat_1_9,Left,Sat_15_9,Sat_15_10,2025-12-15 20:30:31.145,2025-12-15 20:55:55.555,1524.41,25.41
1,Sat_1_9,Left,Sat_15_10,Sat_15_9,2025-12-15 21:01:16.161,2025-12-15 21:10:22.084,545.92,9.10
1,Sat_1_9,Left,Sat_15_9,Sat_15_10,2025-12-15 21:18:20.721,2025-12-15 21:43:45.427,1524.71,25.41
1,Sat_1_9,Left,Sat_15_10,Sat_15_9,2025-12-15 21:49:04.609,2025-12-15 21:58:12.045,547.44,9.12
1,Sat_1_9,Left,Sat_15_9,Sat_15_10,2025-12-15 22:06:10.279,2025-12-15 22:31:35.274,1524.99,25.42
1,Sat_1_9,Left,Sat_15_10,Sat_15_9,2025-12-15 22:36:52.364,2025-12-15 22:46:02.216,549.85,9.16
1,Sat_1_9,Left,Sat_15_9,Sat_15_10,2025-12-15 22:53:59.807,2025-12-15 23:19:25.070,1525.26,25.42
1,Sat_1_9,Left,Sat_15_10,Sat_15_9,2025-12-15 23:24:39.314,2025-12-15 23:33:52.572,553.26,9.22
1,Sat_1_9,Left,Sat_15_9,Sat_15_10,2025-12-15 23:41:49.029,2025-12-16 00:00:00.000,1090.97,18.18
1,Sat_1_10,Left,Sat_15_11,Sat_15_10,2025-12-15 00:10:28.253,2025-12-15 00:19:33.482,545.23,9.09
1,Sat_1_10,Left,Sat_15_10,Sat_15_11,2025-12-15 00:27:32.264,2025-12-15 00:52:56.643,1524.38,25.41
1,Sat_1_10,Left,Sat_15_11,Sat_15_10,2025-12-15 00:58:17.365,2025-12-15 01:07:23.177,545.81,9.10
1,Sat_1_10,Left,Sat_15_10,Sat_15_11,2025-12-15 01:15:21.842,2025-12-15 01:40:46.516,1524.67,25.41
1,Sat_1_10,Left,Sat_15_11,Sat_15_10,2025-12-15 01:46:05.882,2025-12-15 01:55:13.113,547.23,9.12
1,Sat_1_10,Left,Sat_15_10,Sat_15_11,2025-12-15 02:03:11.402,2025-12-15 02:28:36.367,1524.96,25.42
1,Sat_1_10,Left,Sat_15_11,Sat_15_10,2025-12-15 02:33:53.716,2025-12-15 02:43:03.263,549.55,9.16
1,Sat_1_10,Left,Sat_15_10,Sat_15_11,2025-12-15 02:51:00.939,2025-12-15 03:16:26.170,1525.23,25.42
1,Sat_1_10,Left,Sat_15_11,Sat_15_10,2025-12-15 03:21:40.758,2025-12-15 03:30:53.601,552.84,9.21
1,Sat_1_10,Left,Sat_15_10,Sat_15_11,2025-12-15 03:38:50.184,2025-12-15 04:04:15.901,1525.72,25.43
1,Sat_1_10,Left,Sat_15_11,Sat_15_10,2025-12-15 04:09:26.880,2025-12-15 04:18:44.105,557.23,9.29
1,Sat_1_10,Left,Sat_15_10,Sat_15_11,2025-12-15 04:26:39.464,2025-12-15 04:52:05.534,1526.07,25.43
1,Sat_1_10,Left,Sat_15_11,Sat_15_10,2025-12-15 04:57:11.922,2025-12-15 05:06:34.757,562.83,9.38
1,Sat_1_10,Left,Sat_15_10,Sat_15_11,2025-12-15 05:14:28.804,2025-12-15 05:39:55.044,1526.24,25.44
1,Sat_1_10,Left,Sat_15_11,Sat_15_10,2025-12-15 06:32:50.223,2025-12-15 06:42:16.437,566.21,9.44
1,Sat_1_10,Left,Sat_15_11,Sat_15_10,2025-12-15 07:20:42.278,2025-12-15 07:30:07.435,565.16,9.42
1,Sat_1_10,Left,Sat_15_11,Sat_15_10,2025-12-15 08:08:34.157,2025-12-15 08:17:57.712,563.55,9.39
1,Sat_1_10,Left,Sat_15_11,Sat_15_10,2025-12-15 08:56:25.834,2025-12-15 09:05:44.364,558.53,9.31
1,Sat_1_10,Left,Sat_15_10,Sat_15_11,2025-12-15 09:13:36.170,2025-12-15 09:38:59.809,1523.64,25.39
1,Sat_1_10,Left,Sat_15_11,Sat_15_10,2025-12-15 09:44:17.278,2025-12-15 09:53:31.644,554.37,9.24
1,Sat_1_10,Left,Sat_15_10,Sat_15_11,2025-12-15 10:01:25.734,2025-12-15 10:26:49.261,1523.53,25.39
1,Sat_1_10,Left,Sat_15_11,Sat_15_10,2025-12-15 10:32:08.456,2025-12-15 10:41:19.467,551.01,9.18
1,Sat_1_10,Left,Sat_15_10,Sat_15_11,2025-12-15 10:49:15.314,2025-12-15 11:14:38.849,1523.53,25.39
1,Sat_1_10,Left,Sat_15_11,Sat_15_10,2025-12-15 11:19:59.332,2025-12-15 11:29:07.761,548.43,9.14
1,Sat_1_10,Left,Sat_15_10,Sat_15_11,2025-12-15 11:37:04.906,2025-12-15 12:02:28.546,1523.64,25.39
1,Sat_1_10,Left,Sat_15_11,Sat_15_10,2025-12-15 12:07:49.865,2025-12-15 12:16:56.467,546.60,9.11
1,Sat_1_10,Left,Sat_15_10,Sat_15_11,2025-12-15 12:24:54.503,2025-12-15 12:50:18.326,1523.82,25.40
1,Sat_1_10,Left,Sat_15_11,Sat_15_10,2025-12-15 12:55:40.007,2025-12-15 13:04:45.532,545.53,9.09
1,Sat_1_10,Left,Sat_15_10,Sat_15_11,2025-12-15 13:12:44.100,2025-12-15 13:38:08.163,1524.06,25.40
1,Sat_1_10,Left,Sat_15_11,Sat_15_10,2025-12-15 13:43:29.703,2025-12-15 13:52:34.914,545.21,9.09
1,Sat_1_10,Left,Sat_15_10,Sat_15_11,2025-12-15 14:00:33.691,2025-12-15 14:25:58.030,1524.34,25.41
1,Sat_1_10,Left,Sat_15_11,Sat_15_10,2025-12-15 14:31:18.890,2025-12-15 14:40:24.574,545.68,9.09
1,Sat_1_10,Left,Sat_15_10,Sat_15_11,2025-12-15 14:48:23.271,2025-12-15 15:13:47.904,1524.63,25.41
1,Sat_1_10,Left,Sat_15_11,Sat_15_10,2025-12-15 15:19:07.494,2025-12-15 15:28:14.479,546.98,9.12
1,Sat_1_10,Left,Sat_15_10,Sat_15_11,2025-12-15 15:36:12.834,2025-12-15 16:01:37.759,1524.93,25.42
1,Sat_1_10,Left,Sat_15_11,Sat_15_10,2025-12-15 16:06:55.427,2025-12-15 16:16:04.600,549.17,9.15
1,Sat_1_10,Left,Sat_15_10,Sat_15_11,2025-12-15 16:24:02.374,2025-12-15 16:49:27.571,1525.20,25.42
1,Sat_1_10,Left,Sat_15_11,Sat_15_10,2025-12-15 16:54:42.585,2025-12-15 17:03:54.914,552.33,9.21
1,Sat_1_10,Left,Sat_15_10,Sat_15_11,2025-12-15 17:11:51.657,2025-12-15 17:37:17.313,1525.66,25.43
1,Sat_1_10,Left,Sat_15_11,Sat_15_10,2025-12-15 17:42:28.841,2025-12-15 17:51:45.397,556.56,9.28
1,Sat_1_10,Left,Sat_15_10,Sat_15_11,2025-12-15 17:59:40.929,2025-12-15 18:25:06.961,1526.03,25.43
1,Sat_1_10,Left,Sat_15_11,Sat_15_10,2025-12-15 18:30:14.042,2025-12-15 18:39:36.030,561.99,9.37
1,Sat_1_10,Left,Sat_15_10,Sat_15_11,2025-12-15 18:47:30.261,2025-12-15 19:12:56.489,1526.23,25.44
1,Sat_1_10,Left,Sat_15_11,Sat_15_10,2025-12-15 20:05:51.299,2025-12-15 20:15:17.678,566.38,9.44
1,Sat_1_10,Left,Sat_15_11,Sat_15_10,2025-12-15 20:53:43.377,2025-12-15 21:03:08.663,565.29,9.42
1,Sat_1_10,Left,Sat_15_11,Sat_15_10,2025-12-15 21:41:35.281,2025-12-15 21:50:59.595,564.31,9.41
1,Sat_1_10,Left,Sat_15_11,Sat_15_10,2025-12-15 22:29:26.987,2025-12-15 22:38:46.154,559.17,9.32
1,Sat_1_10,Left,Sat_15_11,Sat_15_10,2025-12-15 23:17:18.465,2025-12-15 23:26:33.353,554.89,9.25
1,Sat_1_10,Left,Sat_15_10,Sat_15_11,2025-12-15 23:34:27.162,2025-12-15 23:59:50.697,1523.54,25.39
1,Sat_1_11,Left,Sat_15_12,Sat_15_11,2025-12-15 00:50:44.236,2025-12-15 01:00:09.627,565.39,9.42
1,Sat_1_11,Left,Sat_15_12,Sat_15_11,2025-12-15 01:38:36.160,2025-12-15 01:48:00.694,564.53,9.41
1,Sat_1_11,Left,Sat_15_12,Sat_15_11,2025-12-15 02:26:27.889,2025-12-15 02:35:47.566,559.68,9.33
1,Sat_1_11,Left,Sat_15_12,Sat_15_11,2025-12-15 03:14:19.392,2025-12-15 03:23:34.701,555.31,9.26
1,Sat_1_11,Left,Sat_15_11,Sat_15_12,2025-12-15 03:31:28.283,2025-12-15 03:56:51.826,1523.54,25.39
1,Sat_1_11,Left,Sat_15_12,Sat_15_11,2025-12-15 04:02:10.639,2025-12-15 04:11:22.398,551.76,9.20
1,Sat_1_11,Left,Sat_15_11,Sat_15_12,2025-12-15 04:19:17.860,2025-12-15 04:44:41.383,1523.52,25.39
1,Sat_1_11,Left,Sat_15_12,Sat_15_11,2025-12-15 04:50:01.593,2025-12-15 04:59:10.583,548.99,9.15
1,Sat_1_11,Left,Sat_15_11,Sat_15_12,2025-12-15 05:07:07.450,2025-12-15 05:32:31.056,1523.61,25.39
1,Sat_1_11,Left,Sat_15_12,Sat_15_11,2025-12-15 05:37:52.214,2025-12-15 05:46:59.193,546.98,9.12
1,Sat_1_11,Left,Sat_15_11,Sat_15_12,2025-12-15 05:54:57.046,2025-12-15 06:20:20.818,1523.77,25.40
1,Sat_1_11,Left,Sat_15_12,Sat_15_11,2025-12-15 06:25:42.456,2025-12-15 06:34:48.175,545.72,9.10
1,Sat_1_11,Left,Sat_15_11,Sat_15_12,2025-12-15 06:42:46.643,2025-12-15 07:08:10.643,1524.00,25.40
1,Sat_1_11,Left,Sat_15_12,Sat_15_11,2025-12-15 07:13:32.266,2025-12-15 07:22:37.483,545.22,9.09
1,Sat_1_11,Left,Sat_15_11,Sat_15_12,2025-12-15 07:30:36.236,2025-12-15 07:56:00.506,1524.27,25.40
1,Sat_1_11,Left,Sat_15_12,Sat_15_11,2025-12-15 08:01:21.584,2025-12-15 08:10:27.077,545.49,9.09
1,Sat_1_11,Left,Sat_15_11,Sat_15_12,2025-12-15 08:18:25.819,2025-12-15 08:43:50.381,1524.56,25.41
1,Sat_1_11,Left,Sat_15_12,Sat_15_11,2025-12-15 08:49:10.338,2025-12-15 08:58:16.925,546.59,9.11
1,Sat_1_11,Left,Sat_15_11,Sat_15_12,2025-12-15 09:06:15.387,2025-12-15 09:31:40.243,1524.86,25.41
1,Sat_1_11,Left,Sat_15_12,Sat_15_11,2025-12-15 09:36:58.444,2025-12-15 09:46:06.997,548.55,9.14
1,Sat_1_11,Left,Sat_15_11,Sat_15_12,2025-12-15 09:54:04.934,2025-12-15 10:19:30.067,1525.13,25.42
1,Sat_1_11,Left,Sat_15_12,Sat_15_11,2025-12-15 10:24:45.802,2025-12-15 10:33:57.265,551.46,9.19
1,Sat_1_11,Left,Sat_15_11,Sat_15_12,2025-12-15 10:41:54.290,2025-12-15 11:07:19.828,1525.54,25.43
1,Sat_1_11,Left,Sat_15_12,Sat_15_11,2025-12-15 11:12:32.292,2025-12-15 11:21:47.709,555.42,9.26
1,Sat_1_11,Left,Sat_15_11,Sat_15_12,2025-12-15 11:29:43.546,2025-12-15 11:55:09.502,1525.96,25.43
1,Sat_1_11,Left,Sat_15_12,Sat_15_11,2025-12-15 12:00:17.767,2025-12-15 12:09:38.307,560.54,9.34
1,Sat_1_11,Left,Sat_15_11,Sat_15_12,2025-12-15 12:17:32.863,2025-12-15 12:42:59.062,1526.20,25.44
1,Sat_1_11,Left,Sat_15_12,Sat_15_11,2025-12-15 12:48:02.046,2025-12-15 12:57:29.041,566.99,9.45
1,Sat_1_11,Left,Sat_15_12,Sat_15_11,2025-12-15 13:35:53.213,2025-12-15 13:45:19.896,566.68,9.44
1,Sat_1_11,Left,Sat_15_12,Sat_15_11,2025-12-15 14:23:45.328,2025-12-15 14:33:10.858,565.53,9.43
1,Sat_1_11,Left,Sat_15_12,Sat_15_11,2025-12-15 15:11:37.278,2025-12-15 15:21:01.913,564.64,9.41
1,Sat_1_11,Left,Sat_15_12,Sat_15_11,2025-12-15 15:59:29.035,2025-12-15 16:08:49.377,560.34,9.34
1,Sat_1_11,Left,Sat_15_12,Sat_15_11,2025-12-15 16:47:20.571,2025-12-15 16:56:36.428,555.86,9.26
1,Sat_1_11,Left,Sat_15_11,Sat_15_12,2025-12-15 17:04:29.712,2025-12-15 17:29:53.267,1523.55,25.39
1,Sat_1_11,Left,Sat_15_12,Sat_15_11,2025-12-15 17:35:11.855,2025-12-15 17:44:24.053,552.20,9.20
1,Sat_1_11,Left,Sat_15_11,Sat_15_12,2025-12-15 17:52:19.287,2025-12-15 18:17:42.807,1523.52,25.39
1,Sat_1_11,Left,Sat_15_12,Sat_15_11,2025-12-15 18:23:02.851,2025-12-15 18:32:12.175,549.32,9.16
1,Sat_1_11,Left,Sat_15_11,Sat_15_12,2025-12-15 18:40:08.875,2025-12-15 19:05:32.465,1523.59,25.39
1,Sat_1_11,Left,Sat_15_12,Sat_15_11,2025-12-15 19:10:53.520,2025-12-15 19:20:00.730,547.21,9.12
1,Sat_1_11,Left,Sat_15_11,Sat_15_12,2025-12-15 19:27:58.471,2025-12-15 19:53:22.217,1523.75,25.40
1,Sat_1_11,Left,Sat_15_12,Sat_15_11,2025-12-15 19:58:43.817,2025-12-15 20:07:49.664,545.85,9.10
1,Sat_1_11,Left,Sat_15_11,Sat_15_12,2025-12-15 20:15:48.069,2025-12-15 20:41:12.035,1523.97,25.40
1,Sat_1_11,Left,Sat_15_12,Sat_15_11,2025-12-15 20:46:33.690,2025-12-15 20:55:38.930,545.24,9.09
1,Sat_1_11,Left,Sat_15_11,Sat_15_12,2025-12-15 21:03:37.662,2025-12-15 21:29:01.893,1524.23,25.40
1,Sat_1_11,Left,Sat_15_12,Sat_15_11,2025-12-15 21:34:23.079,2025-12-15 21:43:28.487,545.41,9.09
1,Sat_1_11,Left,Sat_15_11,Sat_15_12,2025-12-15 21:51:27.247,2025-12-15 22:16:51.768,1524.52,25.41
1,Sat_1_11,Left,Sat_15_12,Sat_15_11,2025-12-15 22:22:11.915,2025-12-15 22:31:18.302,546.39,9.11
1,Sat_1_11,Left,Sat_15_11,Sat_15_12,2025-12-15 22:39:16.817,2025-12-15 23:04:41.633,1524.82,25.41
1,Sat_1_11,Left,Sat_15_12,Sat_15_11,2025-12-15 23:10:00.115,2025-12-15 23:19:08.345,548.23,9.14
1,Sat_1_11,Left,Sat_15_11,Sat_15_12,2025-12-15 23:27:06.367,2025-12-15 23:52:31.464,1525.10,25.42
1,Sat_1_11,Left,Sat_15_12,Sat_15_11,2025-12-15 23:57:47.583,2025-12-16 00:00:00.000,132.42,2.21
1,Sat_1_12,Left,Sat_15_12,Sat_15_13,2025-12-15 00:12:49.187,2025-12-15 00:38:13.126,1523.94,25.40
1,Sat_1_12,Left,Sat_15_13,Sat_15_12,2025-12-15 00:43:34.800,2025-12-15 00:52:40.068,545.27,9.09
1,Sat_1_12,Left,Sat_15_12,Sat_15_13,2025-12-15 01:00:38.781,2025-12-15 01:26:02.982,1524.20,25.40
1,Sat_1_12,Left,Sat_15_13,Sat_15_12,2025-12-15 01:31:24.245,2025-12-15 01:40:29.597,545.35,9.09
1,Sat_1_12,Left,Sat_15_12,Sat_15_13,2025-12-15 01:48:28.367,2025-12-15 02:13:52.856,1524.49,25.41
1,Sat_1_12,Left,Sat_15_13,Sat_15_12,2025-12-15 02:19:13.144,2025-12-15 02:28:19.386,546.24,9.10
1,Sat_1_12,Left,Sat_15_12,Sat_15_13,2025-12-15 02:36:17.939,2025-12-15 03:01:42.723,1524.78,25.41
1,Sat_1_12,Left,Sat_15_13,Sat_15_12,2025-12-15 03:07:01.417,2025-12-15 03:16:09.405,547.99,9.13
1,Sat_1_12,Left,Sat_15_12,Sat_15_13,2025-12-15 03:24:07.491,2025-12-15 03:49:32.559,1525.07,25.42
1,Sat_1_12,Left,Sat_15_13,Sat_15_12,2025-12-15 03:54:48.968,2025-12-15 04:03:59.627,550.66,9.18
1,Sat_1_12,Left,Sat_15_12,Sat_15_13,2025-12-15 04:11:56.927,2025-12-15 04:37:22.338,1525.41,25.42
1,Sat_1_12,Left,Sat_15_13,Sat_15_12,2025-12-15 04:42:35.682,2025-12-15 04:51:50.030,554.35,9.24
1,Sat_1_12,Left,Sat_15_12,Sat_15_13,2025-12-15 04:59:46.166,2025-12-15 05:25:12.036,1525.87,25.43
1,Sat_1_12,Left,Sat_15_13,Sat_15_12,2025-12-15 05:30:21.420,2025-12-15 05:39:40.592,559.17,9.32
1,Sat_1_12,Left,Sat_15_12,Sat_15_13,2025-12-15 05:47:35.469,2025-12-15 06:13:01.626,1526.16,25.44
1,Sat_1_12,Left,Sat_15_13,Sat_15_12,2025-12-15 06:18:06.011,2025-12-15 06:27:31.295,565.28,9.42
1,Sat_1_12,Left,Sat_15_13,Sat_15_12,2025-12-15 07:05:55.118,2025-12-15 07:15:22.122,567.00,9.45
1,Sat_1_12,Left,Sat_15_13,Sat_15_12,2025-12-15 07:53:47.270,2025-12-15 08:03:13.058,565.79,9.43
1,Sat_1_12,Left,Sat_15_13,Sat_15_12,2025-12-15 08:41:39.263,2025-12-15 08:51:04.092,564.83,9.41
1,Sat_1_12,Left,Sat_15_13,Sat_15_12,2025-12-15 09:29:31.069,2025-12-15 09:38:52.639,561.57,9.36
1,Sat_1_12,Left,Sat_15_13,Sat_15_12,2025-12-15 10:17:22.662,2025-12-15 10:26:39.538,556.88,9.28
1,Sat_1_12,Left,Sat_15_12,Sat_15_13,2025-12-15 10:34:32.264,2025-12-15 10:59:55.846,1523.58,25.39
1,Sat_1_12,Left,Sat_15_13,Sat_15_12,2025-12-15 11:05:14.011,2025-12-15 11:14:27.030,553.02,9.22
1,Sat_1_12,Left,Sat_15_12,Sat_15_13,2025-12-15 11:22:21.834,2025-12-15 11:47:45.352,1523.52,25.39
1,Sat_1_12,Left,Sat_15_13,Sat_15_12,2025-12-15 11:53:05.081,2025-12-15 12:02:15.037,549.96,9.17
1,Sat_1_12,Left,Sat_15_12,Sat_15_13,2025-12-15 12:10:11.420,2025-12-15 12:35:34.984,1523.56,25.39
1,Sat_1_12,Left,Sat_15_13,Sat_15_12,2025-12-15 12:40:55.834,2025-12-15 12:50:03.491,547.66,9.13
1,Sat_1_12,Left,Sat_15_12,Sat_15_13,2025-12-15 12:58:01.014,2025-12-15 13:23:24.715,1523.70,25.40
1,Sat_1_12,Left,Sat_15_13,Sat_15_12,2025-12-15 13:28:46.226,2025-12-15 13:37:52.337,546.11,9.10
1,Sat_1_12,Left,Sat_15_12,Sat_15_13,2025-12-15 13:45:50.612,2025-12-15 14:11:14.519,1523.91,25.40
1,Sat_1_12,Left,Sat_15_13,Sat_15_12,2025-12-15 14:16:36.208,2025-12-15 14:25:41.525,545.32,9.09
1,Sat_1_12,Left,Sat_15_12,Sat_15_13,2025-12-15 14:33:40.207,2025-12-15 14:59:04.370,1524.16,25.40
1,Sat_1_12,Left,Sat_15_13,Sat_15_12,2025-12-15 15:04:25.721,2025-12-15 15:13:31.015,545.29,9.09
1,Sat_1_12,Left,Sat_15_12,Sat_15_13,2025-12-15 15:21:29.794,2025-12-15 15:46:54.243,1524.45,25.41
1,Sat_1_12,Left,Sat_15_13,Sat_15_12,2025-12-15 15:52:14.699,2025-12-15 16:01:20.770,546.07,9.10
1,Sat_1_12,Left,Sat_15_12,Sat_15_13,2025-12-15 16:09:19.369,2025-12-15 16:34:44.113,1524.74,25.41
1,Sat_1_12,Left,Sat_15_13,Sat_15_12,2025-12-15 16:40:03.064,2025-12-15 16:49:10.759,547.70,9.13
1,Sat_1_12,Left,Sat_15_12,Sat_15_13,2025-12-15 16:57:08.924,2025-12-15 17:22:33.954,1525.03,25.42
1,Sat_1_12,Left,Sat_15_13,Sat_15_12,2025-12-15 17:27:50.720,2025-12-15 17:37:00.956,550.24,9.17
1,Sat_1_12,Left,Sat_15_12,Sat_15_13,2025-12-15 17:44:58.406,2025-12-15 18:10:23.743,1525.34,25.42
1,Sat_1_12,Left,Sat_15_13,Sat_15_12,2025-12-15 18:15:37.557,2025-12-15 18:24:51.335,553.78,9.23
1,Sat_1_12,Left,Sat_15_12,Sat_15_13,2025-12-15 18:32:47.636,2025-12-15 18:58:13.453,1525.82,25.43
1,Sat_1_12,Left,Sat_15_13,Sat_15_12,2025-12-15 19:03:23.438,2025-12-15 19:12:41.876,558.44,9.31
1,Sat_1_12,Left,Sat_15_12,Sat_15_13,2025-12-15 19:20:36.931,2025-12-15 19:46:03.059,1526.13,25.44
1,Sat_1_12,Left,Sat_15_13,Sat_15_12,2025-12-15 19:51:08.197,2025-12-15 20:00:32.561,564.36,9.41
1,Sat_1_12,Left,Sat_15_13,Sat_15_12,2025-12-15 20:38:56.182,2025-12-15 20:48:23.372,567.19,9.45
