Time_UTCG,SatId,FrontId,FrontRangeKm,BackId,BackRangeKm,LeftId,LeftRangeKm,LeftChanged,RightId,RightRangeKm,RightChanged
'15 Dec 2025 09:00:00.000,Sat_7_8,Sat_7_9,3316.023416860463,Sat_7_7,3316.0234168603192,Sat_6_8,671.4202095809153,0,Sat_8_7,1176.6720290340093,0
'15 Dec 2025 10:00:00.000,Sat_7_8,Sat_7_9,3316.0234168604666,Sat_7_7,3316.023416860323,Sat_6_8,1119.0402920727631,0,Sat_8_7,607.969490765042,0
'15 Dec 2025 11:00:00.000,Sat_7_8,Sat_7_9,3316.023416860511,Sat_7_7,3316.023416860272,Sat_6_8,2222.3082035562716,0,Sat_8_7,2013.8629150385984,0
'15 Dec 2025 12:00:00.000,Sat_7_8,Sat_7_9,3316.0234168604643,Sat_7_7,3316.0234168602724,Sat_6_8,1981.2310441565248,0,Sat_8_7,2204.237952048896,0
'15 Dec 2025 13:00:00.000,Sat_7_8,Sat_7_9,3316.0234168604643,Sat_7_7,3316.023416860275,Sat_6_8,545.0989987998873,0,Sat_8_7,1061.3587235154728,0
'15 Dec 2025 14:00:00.000,Sat_7_8,Sat_7_9,3316.023416860464,Sat_7_7,3316.023416860272,Sat_6_8,1232.5145565298792,0,Sat_8_7,733.5014304408869,0
'15 Dec 2025 15:00:00.000,Sat_7_8,Sat_7_9,3316.023416860513,Sat_7_7,3316.023416860224,Sat_6_8,2253.2166448644216,0,Sat_8_7,2074.617410038944,0
'15 Dec 2025 16:00:00.000,Sat_7_8,Sat_7_9,3316.023416860511,Sat_7_7,3316.023416860224,Sat_6_8,1910.6236725342055,0,Sat_8_7,2162.4031448689157,0
'15 Dec 2025 17:00:00.000,Sat_7_8,Sat_7_9,3316.023416860511,Sat_7_7,3316.023416860226,Sat_6_8,417.8508140679345,0,Sat_8_7,942.6510033292643,0
'15 Dec 2025 18:00:00.000,Sat_7_8,Sat_7_9,3316.0234168605125,Sat_7_7,3316.0234168602274,Sat_6_8,1341.9874142108933,0,Sat_8_7,856.958756858675,0
'15 Dec 2025 19:00:00.000,Sat_7_8,Sat_7_9,3316.023416860512,Sat_7_7,3316.0234168602233,Sat_6_8,2276.689701586345,0,Sat_8_7,2128.5301120372033,0
'15 Dec 2025 20:00:00.000,Sat_7_8,Sat_7_9,3316.023416860512,Sat_7_7,3316.0234168602233,Sat_6_8,1833.720746789703,0,Sat_8_7,2113.4346437466816,0
'15 Dec 2025 21:00:00.000,Sat_7_8,Sat_7_9,3316.0234168605134,Sat_7_7,3316.0234168602283,Sat_6_8,291.24363483185294,0,Sat_8_7,820.9903809795599,0
'15 Dec 2025 22:00:00.000,Sat_7_8,Sat_7_9,3316.0234168606066,Sat_7_7,3316.0234168601273,Sat_6_8,1447.0806844360275,0,Sat_8_7,977.8011339604755,0
'15 Dec 2025 23:00:00.000,Sat_7_8,Sat_7_9,3316.023416860611,Sat_7_7,3316.0234168601296,Sat_6_8,2292.6494334481263,0,Sat_8_7,2175.4217186856617,0
'16 Dec 2025 00:00:00.000,Sat_7_8,Sat_7_9,3316.0234168605116,Sat_7_7,3316.0234168601305,Sat_6_8,1750.7789718328904,0,Sat_8_7,2057.495240171453,0
'15 Dec 2025 00:00:00.000,Sat_7_9,Sat_7_10,3316.0234168604125,Sat_7_8,3316.023416860416,Sat_6_9,1528.1982208788058,0,Sat_8_8,1895.5171859319644,0
'15 Dec 2025 01:00:00.000,Sat_7_9,Sat_7_10,3316.0234168604134,Sat_7_8,3316.02341686042,Sat_6_9,192.86657229130188,0,Sat_8_8,392.02626481506235,0
'15 Dec 2025 02:00:00.000,Sat_7_9,Sat_7_10,3316.023416860411,Sat_7_8,3316.0234168604293,Sat_6_9,1767.462152975974,0,Sat_8_8,1363.6825224921029,0
'15 Dec 2025 03:00:00.000,Sat_7_9,Sat_7_10,3316.0234168604134,Sat_7_8,3316.023416860428,Sat_6_9,2290.1220454484182,0,Sat_8_8,2280.5385454209168,0
'15 Dec 2025 04:00:00.000,Sat_7_9,Sat_7_10,3316.0234168604125,Sat_7_8,3316.0234168604406,Sat_6_9,1426.8892485607364,0,Sat_8_8,1817.3672158382599,0
'15 Dec 2025 05:00:00.000,Sat_7_9,Sat_7_10,3316.023416860411,Sat_7_8,3316.023416860439,Sat_6_9,315.8186442468404,0,Sat_8_8,265.9237057516334,0
'15 Dec 2025 06:00:00.000,Sat_7_9,Sat_7_10,3316.0234168604125,Sat_7_8,3316.0234168604384,Sat_6_9,1849.2440858296575,0,Sat_8_8,1467.8425404740076,0
'15 Dec 2025 07:00:00.000,Sat_7_9,Sat_7_10,3316.023416860412,Sat_7_8,3316.0234168604416,Sat_6_9,2272.6879732627344,0,Sat_8_8,2294.9661464781975,0
'15 Dec 2025 08:00:00.000,Sat_7_9,Sat_7_10,3316.0234168604125,Sat_7_8,3316.023416860463,Sat_6_9,1320.9106460151013,0,Sat_8_8,1733.2330418773015,0
'15 Dec 2025 09:00:00.000,Sat_7_9,Sat_7_10,3316.023416860415,Sat_7_8,3316.023416860464,Sat_6_9,442.75424112985144,0,Sat_8_8,147.90422891669553,0
'15 Dec 2025 10:00:00.000,Sat_7_9,Sat_7_10,3316.0234168604097,Sat_7_8,3316.023416860467,Sat_6_9,1924.9353176114878,0,Sat_8_8,1567.1937787546674,0
'15 Dec 2025 11:00:00.000,Sat_7_9,Sat_7_10,3316.0234168604125,Sat_7_8,3316.0234168605116,Sat_6_9,2247.7538625622033,0,Sat_8_8,2301.8197474296862,0
'15 Dec 2025 12:00:00.000,Sat_7_9,Sat_7_10,3316.0234168604143,Sat_7_8,3316.0234168604643,Sat_6_9,1210.6248496559608,0,Sat_8_8,1643.3961681967196,0
'15 Dec 2025 13:00:00.000,Sat_7_9,Sat_7_10,3316.023416860411,Sat_7_8,3316.023416860464,Sat_6_9,569.9081348482742,0,Sat_8_8,88.37686639902364,0
'15 Dec 2025 14:00:00.000,Sat_7_9,Sat_7_10,3316.023416860413,Sat_7_8,3316.023416860463,Sat_6_9,1994.2832664764455,0,Sat_8_8,1661.4002406241325,0
'15 Dec 2025 15:00:00.000,Sat_7_9,Sat_7_10,3316.023416860412,Sat_7_8,3316.0234168605134,Sat_6_9,2215.402508147462,0,Sat_8_8,2301.076597481934,0
'15 Dec 2025 16:00:00.000,Sat_7_9,Sat_7_10,3316.0234168604125,Sat_7_8,3316.0234168605116,Sat_6_9,1096.4140124610149,0,Sat_8_8,1548.1580019261312,0
'15 Dec 2025 17:00:00.000,Sat_7_9,Sat_7_10,3316.023416860413,Sat_7_8,3316.023416860511,Sat_6_9,695.9399433993015,0,Sat_8_8,169.4273877787318,0
'15 Dec 2025 18:00:00.000,Sat_7_9,Sat_7_10,3316.0234168604097,Sat_7_8,3316.0234168605125,Sat_6_9,2057.0568296135643,0,Sat_8_8,1750.1449263776015,0
'15 Dec 2025 19:00:00.000,Sat_7_9,Sat_7_10,3316.023416860413,Sat_7_8,3316.023416860512,Sat_6_9,2175.7413603685795,0,Sat_8_8,2292.7391634928267,0
'15 Dec 2025 20:00:00.000,Sat_7_9,Sat_7_10,3316.0234168604134,Sat_7_8,3316.023416860512,Sat_6_9,978.6822583560395,0,Sat_8_8,1447.8392859936093,0
'15 Dec 2025 21:00:00.000,Sat_7_9,Sat_7_10,3316.02341686041,Sat_7_8,3316.023416860513,Sat_6_9,820.0824868799466,0,Sat_8_8,290.3190563539846,0
'15 Dec 2025 22:00:00.000,Sat_7_9,Sat_7_10,3316.0234168604125,Sat_7_8,3316.023416860608,Sat_6_9,2113.047028260374,0,Sat_8_8,1833.1302732737215,0
'15 Dec 2025 23:00:00.000,Sat_7_9,Sat_7_10,3316.0234168604125,Sat_7_8,3316.0234168606103,Sat_6_9,2128.9021915470958,0,Sat_8_8,2276.8351222099473,0
'16 Dec 2025 00:00:00.000,Sat_7_9,Sat_7_10,3316.023416860412,Sat_7_8,3316.0234168605116,Sat_6_9,857.8609972665078,0,Sat_8_8,1342.7797026330752,0
'15 Dec 2025 00:00:00.000,Sat_7_10,Sat_7_11,3316.023416860412,Sat_7_9,3316.023416860412,Sat_6_10,557.5086811099433,0,Sat_8_9,1072.7912599947322,0
'15 Dec 2025 01:00:00.000,Sat_7_10,Sat_7_11,3316.0234168604297,Sat_7_9,3316.023416860414,Sat_6_10,1221.5886601435677,0,Sat_8_9,721.3081720509668,0
'15 Dec 2025 02:00:00.000,Sat_7_10,Sat_7_11,3316.023416860438,Sat_7_9,3316.023416860411,Sat_6_10,2250.520769190283,0,Sat_8_9,2068.9752192351466,0
'15 Dec 2025 03:00:00.000,Sat_7_10,Sat_7_11,3316.023416860462,Sat_7_9,3316.0234168604134,Sat_6_10,1917.8097171197523,0,Sat_8_9,2166.811086648194,0
'15 Dec 2025 04:00:00.000,Sat_7_10,Sat_7_11,3316.0234168604707,Sat_7_9,3316.023416860413,Sat_6_10,430.3012841814322,0,Sat_8_9,954.3965513874774,0
'15 Dec 2025 05:00:00.000,Sat_7_10,Sat_7_11,3316.0234168604798,Sat_7_9,3316.0234168604115,Sat_6_10,1331.4698039501707,0,Sat_8_9,844.9937293980026,0
'15 Dec 2025 06:00:00.000,Sat_7_10,Sat_7_11,3316.0234168605116,Sat_7_9,3316.023416860413,Sat_6_10,2274.7247372432034,0,Sat_8_9,2123.565232192726,0
'15 Dec 2025 07:00:00.000,Sat_7_10,Sat_7_11,3316.02341686053,Sat_7_9,3316.0234168604115,Sat_6_10,1841.5114206280882,0,Sat_8_9,2118.5333560883123,0
'15 Dec 2025 08:00:00.000,Sat_7_10,Sat_7_11,3316.023416860532,Sat_7_9,3316.0234168604134,Sat_6_10,303.5129946787704,0,Sat_8_9,833.0041134241525,0
'15 Dec 2025 09:00:00.000,Sat_7_10,Sat_7_11,3316.0234168605584,Sat_7_9,3316.0234168604147,Sat_6_10,1437.0074639627528,0,Sat_8_9,966.1134027197655,0
'15 Dec 2025 10:00:00.000,Sat_7_10,Sat_7_11,3316.0234168605516,Sat_7_9,3316.023416860409,Sat_6_10,2291.4219043626667,0,Sat_8_9,2171.150657232346,0
'15 Dec 2025 11:00:00.000,Sat_7_10,Sat_7_11,3316.023416860558,Sat_7_9,3316.023416860412,Sat_6_10,1759.1482498027833,0,Sat_8_9,2063.2677687369396,0
'15 Dec 2025 12:00:00.000,Sat_7_10,Sat_7_11,3316.0234168606025,Sat_7_9,3316.0234168604134,Sat_6_10,181.46006278560986,0,Sat_8_9,709.0955256976326,0
'15 Dec 2025 13:00:00.000,Sat_7_10,Sat_7_11,3316.0234168606476,Sat_7_9,3316.02341686041,Sat_6_10,1537.8410737675022,0,Sat_8_9,1084.1909210003366,0
'15 Dec 2025 14:00:00.000,Sat_7_10,Sat_7_11,3316.0234168606535,Sat_7_9,3316.023416860413,Sat_6_10,2300.5568370918536,0,Sat_8_9,2211.573316909409,0
'15 Dec 2025 15:00:00.000,Sat_7_10,Sat_7_11,3316.023416860648,Sat_7_9,3316.0234168604125,Sat_6_10,1670.9955989742,0,Sat_8_9,2001.1981500027737,0
'15 Dec 2025 16:00:00.000,Sat_7_10,Sat_7_11,3316.0234168606503,Sat_7_9,3316.0234168604125,Sat_6_10,91.45460337037976,0,Sat_8_9,583.2312314558017,0
'15 Dec 2025 17:00:00.000,Sat_7_10,Sat_7_11,3316.0234168607017,Sat_7_9,3316.023416860413,Sat_6_10,1633.6289707853753,0,Sat_8_9,1198.7914735684399,0
'15 Dec 2025 18:00:00.000,Sat_7_10,Sat_7_11,3316.0234168606958,Sat_7_9,3316.02341686041,Sat_6_10,2302.099211112685,0,Sat_8_9,2244.698903383037,0
'15 Dec 2025 19:00:00.000,Sat_7_10,Sat_7_11,3316.0234168607,Sat_7_9,3316.0234168604125,Sat_6_10,1577.3489542236248,0,Sat_8_9,1932.531115911061,0
'15 Dec 2025 20:00:00.000,Sat_7_10,Sat_7_11,3316.0234168607003,Sat_7_9,3316.023416860414,Sat_6_10,136.94226193473477,0,Sat_8_9,456.1481014553359,0
'15 Dec 2025 21:00:00.000,Sat_7_10,Sat_7_11,3316.0234168606967,Sat_7_9,3316.02341686041,Sat_6_10,1724.0484057680499,0,Sat_8_9,1309.5083930468027,0
'15 Dec 2025 22:00:00.000,Sat_7_10,Sat_7_11,3316.023416860701,Sat_7_9,3316.023416860412,Sat_6_10,2296.043906568817,0,Sat_8_9,2270.4173914529915,0
'15 Dec 2025 23:00:00.000,Sat_7_10,Sat_7_11,3316.023416860696,Sat_7_9,3316.0234168604134,Sat_6_10,1478.5232953132177,0,Sat_8_9,1857.4954723394198,0
'16 Dec 2025 00:00:00.000,Sat_7_10,Sat_7_11,3316.023416860793,Sat_7_9,3316.023416860412,Sat_6_10,252.89965191151808,0,Sat_8_9,329.08742716393084,0
'15 Dec 2025 00:00:00.000,Sat_7_11,Sat_7_12,3316.0234168604234,Sat_7_10,3316.023416860413,Sat_6_11,557.5086811099436,0,Sat_8_10,87.42500837738103,0
'15 Dec 2025 01:00:00.000,Sat_7_11,Sat_7_12,3316.0234168604056,Sat_7_10,3316.0234168604297,Sat_6_11,1987.78849270151,0,Sat_8_10,1652.424180631732,0
'15 Dec 2025 02:00:00.000,Sat_7_11,Sat_7_12,3316.0234168603984,Sat_7_10,3316.023416860438,Sat_6_11,2218.8903689424637,0,Sat_8_10,2301.4844971144016,0
'15 Dec 2025 03:00:00.000,Sat_7_11,Sat_7_12,3316.023416860374,Sat_7_10,3316.023416860461,Sat_6_11,1107.7441900462375,0,Sat_8_10,1557.7003418567506,0
'15 Dec 2025 04:00:00.000,Sat_7_11,Sat_7_12,3316.023416860364,Sat_7_10,3316.023416860471,Sat_6_11,683.6888782265422,0,Sat_8_10,158.5068362299832,0
'15 Dec 2025 05:00:00.000,Sat_7_11,Sat_7_12,3316.0234168603556,Sat_7_10,3316.0234168604807,Sat_6_11,2051.21451526987,0,Sat_8_10,1741.7163924305053,0
'15 Dec 2025 06:00:00.000,Sat_7_11,Sat_7_12,3316.0234168603265,Sat_7_10,3316.023416860512,Sat_6_11,2179.9385894195907,0,Sat_8_10,2293.8888590640686,0
'15 Dec 2025 07:00:00.000,Sat_7_11,Sat_7_12,3316.0234168603056,Sat_7_10,3316.0234168605293,Sat_6_11,990.338202749221,0,Sat_8_10,1457.863749483629,0
'15 Dec 2025 08:00:00.000,Sat_7_11,Sat_7_12,3316.023416860304,Sat_7_10,3316.0234168605316,Sat_6_11,808.0433516530745,0,Sat_8_10,278.0959434454775,0
'15 Dec 2025 09:00:00.000,Sat_7_11,Sat_7_12,3316.0234168602783,Sat_7_10,3316.023416860559,Sat_6_11,2107.876615189769,0,Sat_8_10,1825.2774895205634,0
'15 Dec 2025 10:00:00.000,Sat_7_11,Sat_7_12,3316.023416860285,Sat_7_10,3316.0234168605525,Sat_6_11,2133.794841366911,0,Sat_8_10,2278.7227971131956,0
'15 Dec 2025 11:00:00.000,Sat_7_11,Sat_7_12,3316.023416860279,Sat_7_10,3316.0234168605575,Sat_6_11,869.7990601194822,0,Sat_8_10,1353.2522435857352,0
'15 Dec 2025 12:00:00.000,Sat_7_11,Sat_7_12,3316.0234168602333,Sat_7_10,3316.0234168606034,Sat_6_11,929.9872330089818,0,Sat_8_10,404.4653715696156,0
'15 Dec 2025 13:00:00.000,Sat_7_11,Sat_7_12,3316.023416860189,Sat_7_10,3316.0234168606485,Sat_6_11,2157.5862954598806,0,Sat_8_10,1902.827947877598,0
'15 Dec 2025 14:00:00.000,Sat_7_11,Sat_7_12,3316.023416860182,Sat_7_10,3316.0234168606535,Sat_6_11,2080.612494578317,0,Sat_8_10,2256.0366602788827,0
'15 Dec 2025 15:00:00.000,Sat_7_11,Sat_7_12,3316.023416860187,Sat_7_10,3316.0234168606485,Sat_6_11,746.5928988889477,0,Sat_8_10,1244.2225278588796,0
'15 Dec 2025 16:00:00.000,Sat_7_11,Sat_7_12,3316.023416860186,Sat_7_10,3316.0234168606503,Sat_6_11,1049.026894094956,0,Sat_8_10,531.7421226731105,0
'15 Dec 2025 17:00:00.000,Sat_7_11,Sat_7_12,3316.023416860134,Sat_7_10,3316.0234168607026,Sat_6_11,2200.178291185424,0,Sat_8_10,1974.1088560190478,0
'15 Dec 2025 18:00:00.000,Sat_7_11,Sat_7_12,3316.0234168601405,Sat_7_10,3316.0234168606953,Sat_6_11,2020.5684106219157,0,Sat_8_10,2225.905774443604,0
'15 Dec 2025 19:00:00.000,Sat_7_11,Sat_7_12,3316.0234168601346,Sat_7_10,3316.0234168607,Sat_6_11,621.2504079586782,0,Sat_8_10,1131.1506758582766,0
'15 Dec 2025 20:00:00.000,Sat_7_11,Sat_7_12,3316.0234168601364,Sat_7_10,3316.0234168606994,Sat_6_11,1164.7169908833357,0,Sat_8_10,658.2064203546153,0
'15 Dec 2025 21:00:00.000,Sat_7_11,Sat_7_12,3316.0234168601414,Sat_7_10,3316.0234168606967,Sat_6_11,2235.5110694222462,0,Sat_8_10,2038.882582367575,0
'15 Dec 2025 22:00:00.000,Sat_7_11,Sat_7_12,3316.023416860135,Sat_7_10,3316.0234168607026,Sat_6_11,1953.8624124697367,0,Sat_8_10,2188.4302067950516,0
'15 Dec 2025 23:00:00.000,Sat_7_11,Sat_7_12,3316.0234168601396,Sat_7_10,3316.0234168606958,Sat_6_11,494.43755109566695,0,Sat_8_10,1014.4338301027115,0
'16 Dec 2025 00:00:00.000,Sat_7_11,Sat_7_12,3316.0234168600437,Sat_7_10,3316.023416860793,Sat_6_11,1276.6432283716374,0,Sat_8_10,782.98302461826,0
'15 Dec 2025 00:00:00.000,Sat_7_12,Sat_7_13,3316.023416860411,Sat_7_11,3316.023416860423,Sat_6_12,1528.1982208788068,0,Sat_8_11,1072.7912599947315,0
'15 Dec 2025 01:00:00.000,Sat_7_12,Sat_7_13,3316.0234168604234,Sat_7_11,3316.0234168604056,Sat_6_12,2299.99819842737,0,Sat_8_11,2207.9404736194906,0
'15 Dec 2025 02:00:00.000,Sat_7_12,Sat_7_13,3316.023416860426,Sat_7_11,3316.0234168603993,Sat_6_12,1679.8629139526254,0,Sat_8_11,2007.5621848338635,0
'15 Dec 2025 03:00:00.000,Sat_7_12,Sat_7_13,3316.0234168604375,Sat_7_11,3316.0234168603743,Sat_6_12,96.05095386094762,0,Sat_8_11,595.6067429119778,0
'15 Dec 2025 04:00:00.000,Sat_7_12,Sat_7_13,3316.023416860438,Sat_7_11,3316.0234168603633,Sat_6_12,1624.4940594127008,0,Sat_8_11,1187.750142606405,0
'15 Dec 2025 05:00:00.000,Sat_7_12,Sat_7_13,3316.0234168604366,Sat_7_11,3316.0234168603556,Sat_6_12,2302.2836470940824,0,Sat_8_11,2241.784855715637,0
'15 Dec 2025 06:00:00.000,Sat_7_12,Sat_7_13,3316.0234168604625,Sat_7_11,3316.0234168603265,Sat_6_12,1586.7399179515958,0,Sat_8_11,1939.5305421504243,0
'15 Dec 2025 07:00:00.000,Sat_7_12,Sat_7_13,3316.0234168604607,Sat_7_11,3316.0234168603065,Sat_6_12,127.26240936310636,0,Sat_8_11,468.6009095023586,0
'15 Dec 2025 08:00:00.000,Sat_7_12,Sat_7_13,3316.0234168604597,Sat_7_11,3316.0234168603047,Sat_6_12,1715.4521532425977,0,Sat_8_11,1298.8641125325594,0
'15 Dec 2025 09:00:00.000,Sat_7_12,Sat_7_13,3316.0234168604634,Sat_7_11,3316.023416860278,Sat_6_12,2296.9708049713236,0,Sat_8_11,2268.2318170078956,0
'15 Dec 2025 10:00:00.000,Sat_7_12,Sat_7_13,3316.0234168604607,Sat_7_11,3316.023416860285,Sat_6_12,1488.4062618982482,0,Sat_8_11,1865.1069549741171,0
'15 Dec 2025 11:00:00.000,Sat_7_12,Sat_7_13,3316.0234168604597,Sat_7_11,3316.023416860279,Sat_6_12,240.8635523741148,0,Sat_8_11,341.4515179885963,0
'15 Dec 2025 12:00:00.000,Sat_7_12,Sat_7_13,3316.0234168605098,Sat_7_11,3316.023416860232,Sat_6_12,1800.7671289566067,0,Sat_8_11,1405.7468078629552,0
'15 Dec 2025 13:00:00.000,Sat_7_12,Sat_7_13,3316.0234168605066,Sat_7_11,3316.0234168601883,Sat_6_12,2284.0773080787544,0,Sat_8_11,2287.193535402928,0
'15 Dec 2025 14:00:00.000,Sat_7_12,Sat_7_13,3316.02341686051,Sat_7_11,3316.023416860182,Sat_6_12,1385.1941111703923,0,Sat_8_11,1784.5396994380205,0
'15 Dec 2025 15:00:00.000,Sat_7_12,Sat_7_13,3316.0234168605098,Sat_7_11,3316.023416860187,Sat_6_12,366.2403063833192,0,Sat_8_11,217.0597084809753,0
'15 Dec 2025 16:00:00.000,Sat_7_12,Sat_7_13,3316.0234168605075,Sat_7_11,3316.023416860186,Sat_6_12,1880.1533924358341,0,Sat_8_11,1508.0318877036586,0
'15 Dec 2025 17:00:00.000,Sat_7_12,Sat_7_13,3316.02341686051,Sat_7_11,3316.0234168601337,Sat_6_12,2263.645959460566,0,Sat_8_11,2298.6070566195012,0
'15 Dec 2025 18:00:00.000,Sat_7_12,Sat_7_13,3316.0234168605107,Sat_7_11,3316.02341686014,Sat_6_12,1277.454478818692,0,Sat_8_11,1698.0980004120374,0
'15 Dec 2025 19:00:00.000,Sat_7_12,Sat_7_13,3316.0234168605098,Sat_7_11,3316.0234168601355,Sat_6_12,493.4981184943512,0,Sat_8_11,109.91753140843761,0
'15 Dec 2025 20:00:00.000,Sat_7_12,Sat_7_13,3316.0234168605107,Sat_7_11,3316.0234168601364,Sat_6_12,1953.3457631331191,0,Sat_8_11,1605.3720266222547,0
'15 Dec 2025 21:00:00.000,Sat_7_12,Sat_7_13,3316.0234168605075,Sat_7_11,3316.023416860141,Sat_6_12,2235.7445947637057,0,Sat_8_11,2302.4344914408744,0
'15 Dec 2025 22:00:00.000,Sat_7_12,Sat_7_13,3316.0234168605098,Sat_7_11,3316.023416860135,Sat_6_12,1165.5575048495737,0,Sat_8_11,1606.071368318213,0
'15 Dec 2025 23:00:00.000,Sat_7_12,Sat_7_13,3316.023416860509,Sat_7_11,3316.02341686014,Sat_6_12,620.3187216071999,0,Sat_8_11,109.32862009135921,0
'16 Dec 2025 00:00:00.000,Sat_7_12,Sat_7_13,3316.0234168606034,Sat_7_11,3316.023416860044,Sat_6_12,2020.1001399574038,0,Sat_8_11,1697.438760497933,0
'15 Dec 2025 00:00:00.000,Sat_7_13,Sat_7_1,3316.0234168604143,Sat_7_12,3316.0234168604125,Sat_6_13,2153.0368995585036,0,Sat_8_12,1895.5171859319648,0
'15 Dec 2025 01:00:00.000,Sat_7_13,Sat_7_1,3316.0234168604134,Sat_7_12,3316.0234168604234,Sat_6_13,2086.118668864319,0,Sat_8_12,2258.5848411572438,0
'15 Dec 2025 02:00:00.000,Sat_7_13,Sat_7_1,3316.0234168604115,Sat_7_12,3316.023416860425,Sat_6_13,758.7441663436387,0,Sat_8_12,1255.0685746088245,0
'15 Dec 2025 03:00:00.000,Sat_7_13,Sat_7_1,3316.023416860414,Sat_7_12,3316.0234168604375,Sat_6_13,1037.5273894930194,0,Sat_8_12,519.314170075937,0
'15 Dec 2025 04:00:00.000,Sat_7_13,Sat_7_1,3316.0234168604134,Sat_7_12,3316.023416860438,Sat_6_13,2196.331530976653,0,Sat_8_12,1967.4219956348782,0
'15 Dec 2025 05:00:00.000,Sat_7_13,Sat_7_1,3316.023416860415,Sat_7_12,3316.023416860436,Sat_6_13,2026.7371145598709,0,Sat_8_12,2229.1779263470635,0
'15 Dec 2025 06:00:00.000,Sat_7_13,Sat_7_1,3316.023416860414,Sat_7_12,3316.023416860462,Sat_6_13,633.5842937658037,0,Sat_8_12,1142.3748271276916,0
'15 Dec 2025 07:00:00.000,Sat_7_13,Sat_7_1,3316.023416860413,Sat_7_12,3316.023416860461,Sat_6_13,1153.5637249578729,0,Sat_8_12,645.9031886603715,0
'15 Dec 2025 08:00:00.000,Sat_7_13,Sat_7_1,3316.023416860414,Sat_7_12,3316.0234168604607,Sat_6_13,2232.379725243899,0,Sat_8_12,2032.8419032638271,0
'15 Dec 2025 09:00:00.000,Sat_7_13,Sat_7_1,3316.0234168604143,Sat_7_12,3316.0234168604634,Sat_6_13,1960.6731094223583,0,Sat_8_12,2192.4154613653573,0
'15 Dec 2025 10:00:00.000,Sat_7_13,Sat_7_1,3316.0234168604134,Sat_7_12,3316.02341686046,Sat_6_13,506.8789517082727,0,Sat_8_12,1025.9962336172327,0
'15 Dec 2025 11:00:00.000,Sat_7_13,Sat_7_1,3316.0234168604147,Sat_7_12,3316.0234168604607,Sat_6_13,1265.8755941414884,0,Sat_8_12,770.8743815131388,0
'15 Dec 2025 12:00:00.000,Sat_7_13,Sat_7_1,3316.023416860414,Sat_7_12,3316.0234168605107,Sat_6_13,2261.0617349613594,0,Sat_8_12,2091.559037981887,0
'15 Dec 2025 13:00:00.000,Sat_7_13,Sat_7_1,3316.023416860415,Sat_7_12,3316.0234168605075,Sat_6_13,1888.146691085313,0,Sat_8_12,2148.419570322742,0
'15 Dec 2025 14:00:00.000,Sat_7_13,Sat_7_1,3316.023416860415,Sat_7_12,3316.023416860511,Sat_6_13,379.596046069322,0,Sat_8_12,906.3523817081826,0
'15 Dec 2025 15:00:00.000,Sat_7_13,Sat_7_1,3316.0234168604134,Sat_7_12,3316.0234168605098,Sat_6_13,1374.0701978602776,0,Sat_8_12,893.5980837371668,0
'15 Dec 2025 16:00:00.000,Sat_7_13,Sat_7_1,3316.0234168604143,Sat_7_12,3316.023416860508,Sat_6_13,2282.2823094754076,0,Sat_8_12,2143.3780229214326,0
'15 Dec 2025 17:00:00.000,Sat_7_13,Sat_7_1,3316.0234168604143,Sat_7_12,3316.02341686051,Sat_6_13,1809.3997050483893,0,Sat_8_12,2097.336463711495,0
'15 Dec 2025 18:00:00.000,Sat_7_13,Sat_7_1,3316.0234168604115,Sat_7_12,3316.023416860511,Sat_6_13,253.8113125221374,0,Sat_8_12,783.896227893218,0
'15 Dec 2025 19:00:00.000,Sat_7_13,Sat_7_1,3316.0234168604143,Sat_7_12,3316.0234168605093,Sat_6_13,1477.7753351413528,0,Sat_8_12,1013.5597157818505,0
'15 Dec 2025 20:00:00.000,Sat_7_13,Sat_7_1,3316.0234168604134,Sat_7_12,3316.02341686051,Sat_6_13,2295.970991530694,0,Sat_8_12,2188.126550988059,0
'15 Dec 2025 21:00:00.000,Sat_7_13,Sat_7_1,3316.023416860414,Sat_7_12,3316.023416860508,Sat_6_13,1724.6951464704118,0,Sat_8_12,2039.335991240016,0
'15 Dec 2025 22:00:00.000,Sat_7_13,Sat_7_1,3316.023416860413,Sat_7_12,3316.0234168605093,Sat_6_13,137.69452394210919,0,Sat_8_12,659.1345491731031,0
'15 Dec 2025 23:00:00.000,Sat_7_13,Sat_7_1,3316.0234168604125,Sat_7_12,3316.023416860508,Sat_6_13,1576.6380063922372,0,Sat_8_12,1130.301933195095,0
'16 Dec 2025 00:00:00.000,Sat_7_13,Sat_7_1,3316.0234168604134,Sat_7_12,3316.0234168606025,Sat_6_13,2302.08233778399,0,Sat_8_12,2225.655903404412,0
'15 Dec 2025 00:00:00.000,Sat_8_1,Sat_8_2,3316.0234168604156,Sat_8_13,3316.0234168604097,Sat_7_2,2153.0368995585036,0,Sat_9_1,2285.6714953616743,0
'15 Dec 2025 01:00:00.000,Sat_8_1,Sat_8_2,3316.023416860402,Sat_8_13,3316.023416860406,Sat_7_2,918.1834926656833,0,Sat_9_1,1395.4922809508132,0
'15 Dec 2025 02:00:00.000,Sat_8_1,Sat_8_2,3316.023416860402,Sat_8_13,3316.023416860399,Sat_7_2,881.7115737548895,0,Sat_9_1,353.83703104183195,0
