Node Name(节点名称),Node IP(节点IP),Time(时间)(YYYY-MM-DD HH:MM:SS),CPU Usage(CPU使用率)(%)
k8s-worker22,10.2.2.10,2026-01-17 23:27:16,0.9033032231909743%
k8s-worker22,10.2.2.10,2026-01-18 00:27:16,0.8841961399217837%
k8s-worker22,10.2.2.10,2026-01-18 01:27:16,0.9716990566701327%
k8s-worker22,10.2.2.10,2026-01-18 02:27:16,0.9008633620810116%
k8s-worker22,10.2.2.10,2026-01-18 03:27:16,0.9749999997923879%
k8s-worker22,10.2.2.10,2026-01-18 04:27:16,0.9133637788217328%
k8s-worker22,10.2.2.10,2026-01-18 05:27:16,0.9008633621295274%
k8s-worker22,10.2.2.10,2026-01-18 06:27:16,0.9041666665871162%
k8s-worker22,10.2.2.10,2026-01-18 07:27:16,0.9083333333546761%
k8s-worker22,10.2.2.10,2026-01-18 08:27:16,0.8258608620733554%
k8s-worker22,10.2.2.10,2026-01-18 09:27:16,0.8833333332343756%
k8s-worker22,10.2.2.10,2026-01-18 10:27:16,0.8958333334400379%
k8s-worker22,10.2.2.10,2026-01-18 11:27:16,0.9291666666589009%
k8s-worker22,10.2.2.10,2026-01-18 12:27:16,0.9333333333294576%
k8s-worker22,10.2.2.10,2026-01-18 13:27:16,0.8916666666239763%
k8s-worker22,10.2.2.10,2026-01-18 14:27:16,0.8658044731143804%
k8s-worker22,10.2.2.10,2026-01-18 15:27:16,0.9408019732675541%
k8s-worker22,10.2.2.10,2026-01-18 16:27:16,0.9425314177216819%
k8s-worker22,10.2.2.10,2026-01-18 17:27:16,0.9050301677420975%
k8s-worker22,10.2.2.10,2026-01-18 18:27:16,0.9124999999767169%
k8s-worker22,10.2.2.10,2026-01-18 19:27:16,0.9116362787635524%
k8s-worker22,10.2.2.10,2026-01-18 20:27:16,0.8583333334536292%
k8s-worker22,10.2.2.10,2026-01-18 21:27:16,0.8699710010946973%
k8s-worker22,10.2.2.10,2026-01-18 22:27:16,0.9291666665618976%
k8s-worker22,10.2.2.10,2026-01-18 23:27:16,0.9425314180127202%
k8s-worker22,10.2.2.10,2026-01-19 00:27:16,0.8916666668179971%
k8s-worker22,10.2.2.10,2026-01-19 01:27:16,0.8874999998564164%
k8s-worker22,10.2.2.10,2026-01-19 02:27:16,0.8916666666239763%
k8s-worker22,10.2.2.10,2026-01-19 03:27:16,0.8949701677153996%
k8s-worker22,10.2.2.10,2026-01-19 04:27:16,0.8699710009976798%
k8s-worker22,10.2.2.10,2026-01-19 05:27:16,0.9216973899013539%
k8s-worker22,10.2.2.10,2026-01-19 06:27:16,0.9116362787635524%
k8s-worker22,10.2.2.10,2026-01-19 07:27:16,0.9491350287431288%
k8s-worker22,10.2.2.10,2026-01-19 08:27:16,0.8874999999534339%
k8s-worker22,10.2.2.10,2026-01-19 09:27:16,0.9083333333061745%
k8s-worker22,10.2.2.10,2026-01-19 10:27:16,0.9616346122960095%
k8s-worker22,10.2.2.10,2026-01-19 11:27:16,0.9258641952713873%
k8s-worker22,10.2.2.10,2026-01-19 12:27:16,0.9341978066905625%
k8s-worker22,10.2.2.10,2026-01-19 13:27:16,0.9341978064965275%
k8s-worker22,10.2.2.10,2026-01-19 14:27:16,0.9550318342198381%
k8s-worker22,10.2.2.10,2026-01-19 15:27:16,0.9366354453842689%
k8s-worker22,10.2.2.10,2026-01-19 16:27:16,0.880029334551736%
k8s-worker22,10.2.2.10,2026-01-19 17:27:16,0.8083333333100455%
k8s-worker22,10.2.2.10,2026-01-19 18:27:16,0.9491350288401463%
k8s-worker22,10.2.2.10,2026-01-19 19:27:16,0.925000000085376%
k8s-worker22,10.2.2.10,2026-01-19 20:27:16,0.8666666666007075%
k8s-worker22,10.2.2.10,2026-01-19 21:27:16,0.9333333333294576%
k8s-worker22,10.2.2.10,2026-01-19 22:27:16,0.8758625286966293%
k8s-worker22,10.2.2.10,2026-01-19 23:27:16,0.8966965566139748%
k8s-worker22,10.2.2.10,2026-01-20 00:27:16,0.9074697510742737%
k8s-worker22,10.2.2.10,2026-01-20 01:27:16,0.8916666667209938%
k8s-worker22,10.2.2.10,2026-01-20 02:27:16,0.8833333333798947%
k8s-worker22,10.2.2.10,2026-01-20 03:27:16,0.8574714175418165%
k8s-worker22,10.2.2.10,2026-01-20 04:27:16,0.8466948898451818%
k8s-worker22,10.2.2.10,2026-01-20 05:27:16,0.8416666666744277%
k8s-worker22,10.2.2.10,2026-01-20 06:27:16,0.920833333317816%
k8s-worker22,10.2.2.10,2026-01-20 07:27:16,0.979166666899502%
k8s-worker22,10.2.2.10,2026-01-20 08:27:16,0.96336544554201%
k8s-worker22,10.2.2.10,2026-01-20 09:27:16,0.8508616954092503%
k8s-worker22,10.2.2.10,2026-01-20 10:27:16,0.9341978066905625%
k8s-worker22,10.2.2.10,2026-01-20 11:27:16,0.8625000000271683%
k8s-worker22,10.2.2.10,2026-01-20 12:27:16,0.9383646120606102%
k8s-worker22,10.2.2.10,2026-01-20 13:27:16,0.8916666667209938%
k8s-worker22,10.2.2.10,2026-01-20 14:27:16,0.8874999999534339%
k8s-worker22,10.2.2.10,2026-01-20 15:27:16,0.8999999999650754%
k8s-worker22,10.2.2.10,2026-01-20 16:27:16,0.9083333333061603%
k8s-worker22,10.2.2.10,2026-01-20 17:27:16,0.9416666666705424%
k8s-worker22,10.2.2.10,2026-01-20 18:27:16,0.9749999999379071%
k8s-worker22,10.2.2.10,2026-01-20 19:27:16,0.934197806593545%
k8s-worker22,10.2.2.10,2026-01-20 20:27:16,0.8625000001241716%
k8s-worker22,10.2.2.10,2026-01-20 21:27:16,0.9333333335234784%
k8s-worker22,10.2.2.10,2026-01-20 22:27:16,0.938364612254631%
k8s-worker22,10.2.2.10,2026-01-20 23:27:16,0.8875000000504514%
k8s-worker22,10.2.2.10,2026-01-21 00:27:16,0.9716990563790944%
k8s-worker22,10.2.2.10,2026-01-21 01:27:16,0.9625000002173039%
k8s-worker22,10.2.2.10,2026-01-21 02:27:16,0.9091969732091485%
k8s-worker22,10.2.2.10,2026-01-21 03:27:16,0.9283023898116909%
k8s-worker22,10.2.2.10,2026-01-21 04:27:16,0.8758625287936326%
k8s-worker22,10.2.2.10,2026-01-21 05:27:16,0.9124999999767169%
k8s-worker22,10.2.2.10,2026-01-21 06:27:16,0.9166666667442769%
k8s-worker22,10.2.2.10,2026-01-21 07:27:16,0.913363778773217%
k8s-worker22,10.2.2.10,2026-01-21 08:27:16,0.925000000085376%
k8s-worker22,10.2.2.10,2026-01-21 09:27:16,0.9616346122960095%
k8s-worker22,10.2.2.10,2026-01-21 10:27:16,0.9000000002561137%
k8s-worker22,10.2.2.10,2026-01-21 11:27:16,0.9124999999767169%
k8s-worker22,10.2.2.10,2026-01-21 12:27:16,0.949999999914624%
k8s-worker22,10.2.2.10,2026-01-21 13:27:16,0.8541666665890659%
k8s-worker22,10.2.2.10,2026-01-21 14:27:16,0.9241358621224123%
k8s-worker22,10.2.2.10,2026-01-21 15:27:16,0.9258641953684048%
k8s-worker22,10.2.2.10,2026-01-21 16:27:16,0.9550318344138731%
k8s-worker22,10.2.2.10,2026-01-21 17:27:16,0.9249999999883585%
k8s-worker22,10.2.2.10,2026-01-21 18:27:16,0.8675289175684924%
k8s-worker22,10.2.2.10,2026-01-21 19:27:16,0.8708333332712499%
k8s-worker22,10.2.2.10,2026-01-21 20:27:16,0.9175305844343029%
k8s-worker22,10.2.2.10,2026-01-21 21:27:16,0.8749999998447748%
k8s-worker22,10.2.2.10,2026-01-21 22:27:16,0.9033032232879776%
k8s-worker22,10.2.2.10,2026-01-21 23:27:16,0.9283023900057117%
k8s-worker22,10.2.2.10,2026-01-22 00:27:16,0.8925297510499064%
k8s-worker22,10.2.2.10,2026-01-22 01:27:16,0.8991366954046924%
k8s-worker22,10.2.2.10,2026-01-22 02:27:16,0.9449685011508535%
k8s-worker22,10.2.2.10,2026-01-22 03:27:16,0.9491350288401321%
k8s-worker22,10.2.2.10,2026-01-22 04:27:16,0.9916666666201053%
k8s-worker22,10.2.2.10,2026-01-22 05:27:16,0.8841961399217695%
k8s-worker22,10.2.2.10,2026-01-22 06:27:16,0.895833333294533%
k8s-worker22,10.2.2.10,2026-01-22 07:27:16,0.9699676678685876%
k8s-worker22,10.2.2.10,2026-01-22 08:27:16,0.8925297509528889%
k8s-worker22,10.2.2.10,2026-01-22 09:27:16,0.9033032231909601%
k8s-worker22,10.2.2.10,2026-01-22 10:27:16,0.9708333332673647%
k8s-worker22,10.2.2.10,2026-01-22 11:27:16,0.9408019733645716%
k8s-worker22,10.2.2.10,2026-01-22 12:27:16,0.9841994732653205%
k8s-worker22,10.2.2.10,2026-01-22 13:27:16,0.9324689177919936%
k8s-worker22,10.2.2.10,2026-01-22 14:27:16,0.9699676676745668%
k8s-worker22,10.2.2.10,2026-01-22 15:27:16,0.9658011399852882%
k8s-master,10.2.3.10,2026-01-15 15:27:16,5.255175172455296%
k8s-master,10.2.3.10,2026-01-15 16:27:16,5.191666666748162%
k8s-master,10.2.3.10,2026-01-15 17:27:16,5.030167672255715%
k8s-master,10.2.3.10,2026-01-15 18:27:16,5.266666666666424%
k8s-master,10.2.3.10,2026-01-15 19:27:16,4.9884996166521915%
k8s-master,10.2.3.10,2026-01-15 20:27:16,5.186493783540016%
k8s-master,10.2.3.10,2026-01-15 21:27:16,5.453151561613836%
k8s-master,10.2.3.10,2026-01-15 22:27:16,4.9333333333349145%
k8s-master,10.2.3.10,2026-01-15 23:27:16,5.500000000001819%
k8s-master,10.2.3.10,2026-01-16 00:27:16,5.786473784203068%
k8s-master,10.2.3.10,2026-01-16 01:27:16,4.775000000002677%
k8s-master,10.2.3.10,2026-01-16 02:27:16,5.166666666670309%
k8s-master,10.2.3.10,2026-01-16 03:27:16,5.474999999999753%
k8s-master,10.2.3.10,2026-01-16 04:27:16,5.030167672256468%
k8s-master,10.2.3.10,2026-01-16 05:27:16,5.196839894661451%
k8s-master,10.2.3.10,2026-01-16 06:27:16,5.241666666661331%
k8s-master,10.2.3.10,2026-01-16 07:27:16,4.905163505449693%
k8s-master,10.2.3.10,2026-01-16 08:27:16,4.749999999997584%
k8s-master,10.2.3.10,2026-01-16 09:27:16,5.08850295009276%
k8s-master,10.2.3.10,2026-01-16 10:27:16,5.116666666666177%
k8s-master,10.2.3.10,2026-01-16 11:27:16,4.916666666661811%
k8s-master,10.2.3.10,2026-01-16 12:27:16,5.1301710057031045%
k8s-master,10.2.3.10,2026-01-16 13:27:16,4.8166666666656965%
k8s-master,10.2.3.10,2026-01-16 14:27:16,5.158333333335278%
k8s-master,10.2.3.10,2026-01-16 15:27:16,5.083333333326053%
k8s-master,10.2.3.10,2026-01-16 16:27:16,5.0448318389411355%
k8s-master,10.2.3.10,2026-01-16 17:27:16,4.950000000014072%
k8s-master,10.2.3.10,2026-01-16 18:27:16,5.141666666665216%
k8s-master,10.2.3.10,2026-01-16 19:27:16,5.066666666668127%
k8s-master,10.2.3.10,2026-01-16 20:27:16,4.999999999987878%
k8s-master,10.2.3.10,2026-01-16 21:27:16,5.2999999999883585%
k8s-master,10.2.3.10,2026-01-16 22:27:16,5.503149895020471%
k8s-master,10.2.3.10,2026-01-16 23:27:16,5.1999999999922295%
k8s-master,10.2.3.10,2026-01-17 00:27:16,5.424999999995634%
k8s-master,10.2.3.10,2026-01-17 01:27:16,5.316666666658421%
k8s-master,10.2.3.10,2026-01-17 02:27:16,5.616666666671037%
k8s-master,10.2.3.10,2026-01-17 03:27:16,5.528149061701825%
k8s-master,10.2.3.10,2026-01-17 04:27:16,4.969834338848585%
k8s-master,10.2.3.10,2026-01-17 05:27:16,5.108333333325092%
k8s-master,10.2.3.10,2026-01-17 06:27:16,4.858333333322662%
k8s-master,10.2.3.10,2026-01-17 07:27:16,5.1833333333343035%
k8s-master,10.2.3.10,2026-01-17 08:27:16,4.90833333334497%
k8s-master,10.2.3.10,2026-01-17 09:27:16,5.005166838902383%
k8s-master,10.2.3.10,2026-01-17 10:27:16,5.216666666674428%
k8s-master,10.2.3.10,2026-01-17 11:27:16,4.916666666661811%
k8s-master,10.2.3.10,2026-01-17 12:27:16,4.98333333334206%
k8s-master,10.2.3.10,2026-01-17 13:27:16,5.133333333336239%
k8s-master,10.2.3.10,2026-01-17 14:27:16,4.850000000005821%
k8s-master,10.2.3.10,2026-01-17 15:27:16,4.833333333323637%
k8s-master,10.2.3.10,2026-01-17 16:27:16,5.0750000000213475%
k8s-master,10.2.3.10,2026-01-17 17:27:16,5.024999999999039%
k8s-master,10.2.3.10,2026-01-17 18:27:16,5.099999999971857%
k8s-master,10.2.3.10,2026-01-17 19:27:16,5.124999999995154%
k8s-master,10.2.3.10,2026-01-17 20:27:16,4.863495449845416%
k8s-master,10.2.3.10,2026-01-17 21:27:16,5.041666666705467%
k8s-master,10.2.3.10,2026-01-17 22:27:16,5.291666666671517%
k8s-master,10.2.3.10,2026-01-17 23:27:16,36.61666666664435%
k8s-master,10.2.3.10,2026-01-18 00:27:16,5.1833333333343035%
k8s-master,10.2.3.10,2026-01-18 01:27:16,5.291666666647259%
k8s-master,10.2.3.10,2026-01-18 02:27:16,5.358333333351766%
k8s-master,10.2.3.10,2026-01-18 03:27:16,5.213507116863141%
k8s-master,10.2.3.10,2026-01-18 04:27:16,5.374999999985448%
k8s-master,10.2.3.10,2026-01-18 05:27:16,5.100000000020373%
k8s-master,10.2.3.10,2026-01-18 06:27:16,5.0666666666802485%
k8s-master,10.2.3.10,2026-01-18 07:27:16,5.124999999970896%
k8s-master,10.2.3.10,2026-01-18 08:27:16,4.99683322777426%
k8s-master,10.2.3.10,2026-01-18 09:27:16,5.099999999971857%
k8s-master,10.2.3.10,2026-01-18 10:27:16,5.1833333333343035%
k8s-master,10.2.3.10,2026-01-18 11:27:16,5%
k8s-master,10.2.3.10,2026-01-18 12:27:16,5.074999999997104%
k8s-master,10.2.3.10,2026-01-18 13:27:16,5.174999999993219%
k8s-master,10.2.3.10,2026-01-18 14:27:16,4.824999999982538%
k8s-master,10.2.3.10,2026-01-18 15:27:16,5.041666666705467%
k8s-master,10.2.3.10,2026-01-18 16:27:16,5.116666666678299%
k8s-master,10.2.3.10,2026-01-18 17:27:16,4.974999999976717%
k8s-master,10.2.3.10,2026-01-18 18:27:16,5.150000000018423%
k8s-master,10.2.3.10,2026-01-18 19:27:16,5.4583333333478805%
k8s-master,10.2.3.10,2026-01-18 20:27:16,4.6749999999883585%
k8s-master,10.2.3.10,2026-01-18 21:27:16,5.0531648945015775%
k8s-master,10.2.3.10,2026-01-18 22:27:16,5.158333333335278%
k8s-master,10.2.3.10,2026-01-18 23:27:16,4.874999999980602%
k8s-master,10.2.3.10,2026-01-19 00:27:16,5.233333333356612%
k8s-master,10.2.3.10,2026-01-19 01:27:16,5.000000000048516%
k8s-master,10.2.3.10,2026-01-19 02:27:16,4.9333333333197515%
k8s-master,10.2.3.10,2026-01-19 03:27:16,5.166666666676363%
k8s-master,10.2.3.10,2026-01-19 04:27:16,5.116666666726815%
k8s-master,10.2.3.10,2026-01-19 05:27:16,5.099999999947613%
k8s-master,10.2.3.10,2026-01-19 06:27:16,4.991666666658915%
k8s-master,10.2.3.10,2026-01-19 07:27:16,5.108333333337214%
k8s-master,10.2.3.10,2026-01-19 08:27:16,5.0750000000213475%
k8s-master,10.2.3.10,2026-01-19 09:27:16,5.041666666608464%
k8s-master,10.2.3.10,2026-01-19 10:27:16,5.244825172525296%
k8s-master,10.2.3.10,2026-01-19 11:27:16,5.341666666645324%
k8s-master,10.2.3.10,2026-01-19 12:27:16,5.258333333331393%
k8s-master,10.2.3.10,2026-01-19 13:27:16,5.124999999970896%
k8s-master,10.2.3.10,2026-01-19 14:27:16,5.0666666666802485%
k8s-master,10.2.3.10,2026-01-19 15:27:16,5.15833333338378%
k8s-master,10.2.3.10,2026-01-19 16:27:16,5.1968398946553975%
k8s-master,10.2.3.10,2026-01-19 17:27:16,5.0750000000213475%
k8s-master,10.2.3.10,2026-01-19 18:27:16,4.941666666660851%
k8s-master,10.2.3.10,2026-01-19 19:27:16,4.816666666641439%
k8s-master,10.2.3.10,2026-01-19 20:27:16,5.241666666649209%
k8s-master,10.2.3.10,2026-01-19 21:27:16,5.041666666705467%
k8s-master,10.2.3.10,2026-01-19 22:27:16,5.34166666669384%
k8s-master,10.2.3.10,2026-01-19 23:27:16,5.600000000025219%
k8s-master,10.2.3.10,2026-01-20 00:27:16,5.066666666583245%
k8s-master,10.2.3.10,2026-01-20 01:27:16,5.133333333311995%
k8s-master,10.2.3.10,2026-01-20 02:27:16,4.983333333414819%
k8s-master,10.2.3.10,2026-01-20 03:27:16,5.133333333409013%
k8s-master,10.2.3.10,2026-01-20 04:27:16,5.3749999999126885%
k8s-master,10.2.3.10,2026-01-20 05:27:16,5.074999999972832%
k8s-master,10.2.3.10,2026-01-20 06:27:16,5.199999999943742%
k8s-master,10.2.3.10,2026-01-20 07:27:16,5.516666666711288%
k8s-master,10.2.3.10,2026-01-20 08:27:16,5.266666666672478%
k8s-master,10.2.3.10,2026-01-20 09:27:16,5.0166666667307%
k8s-master,10.2.3.10,2026-01-20 10:27:16,5.024999999926266%
k8s-master,10.2.3.10,2026-01-20 11:27:16,5.225000000064028%
k8s-master,10.2.3.10,2026-01-20 12:27:16,5.408333333374074%
k8s-master,10.2.3.10,2026-01-20 13:27:16,5.283333333354676%
k8s-master,10.2.3.10,2026-01-20 14:27:16,4.833333333372138%
k8s-master,10.2.3.10,2026-01-20 15:27:16,4.824999999982538%
k8s-master,10.2.3.10,2026-01-20 16:27:16,5.174999999920445%
k8s-master,10.2.3.10,2026-01-20 17:27:16,5.258333333331393%
k8s-master,10.2.3.10,2026-01-20 18:27:16,5.1833333333100455%
k8s-master,10.2.3.10,2026-01-20 19:27:16,5.008333333341099%
k8s-master,10.2.3.10,2026-01-20 20:27:16,5.033333333412884%
k8s-master,10.2.3.10,2026-01-20 21:27:16,5.141666666653094%
k8s-master,10.2.3.10,2026-01-20 22:27:16,5.083333333313931%
k8s-master,10.2.3.10,2026-01-20 23:27:16,5.058333333387665%
k8s-master,10.2.3.10,2026-01-21 00:27:16,5%
k8s-master,10.2.3.10,2026-01-21 01:27:16,5.366666666668607%
k8s-master,10.2.3.10,2026-01-21 02:27:16,5.121837394599211%
k8s-master,10.2.3.10,2026-01-21 03:27:16,5.025000000023283%
k8s-master,10.2.3.10,2026-01-21 04:27:16,5.16350545019138%
k8s-master,10.2.3.10,2026-01-21 05:27:16,5.211492950332001%
k8s-master,10.2.3.10,2026-01-21 06:27:16,5.183333333261544%
k8s-master,10.2.3.10,2026-01-21 07:27:16,5.094830172315952%
k8s-master,10.2.3.10,2026-01-21 08:27:16,5.349999999986423%
k8s-master,10.2.3.10,2026-01-21 09:27:16,5.15833333338378%
k8s-master,10.2.3.10,2026-01-21 10:27:16,4.978167394445407%
k8s-master,10.2.3.10,2026-01-21 11:27:16,5.241666666649209%
k8s-master,10.2.3.10,2026-01-21 12:27:16,5.099999999996115%
k8s-master,10.2.3.10,2026-01-21 13:27:16,4.921830727718074%
k8s-master,10.2.3.10,2026-01-21 14:27:16,4.925000000027168%
k8s-master,10.2.3.10,2026-01-21 15:27:16,5.200000000089247%
k8s-master,10.2.3.10,2026-01-21 16:27:16,5.016666666682184%
k8s-master,10.2.3.10,2026-01-21 17:27:16,5.174999999968961%
k8s-master,10.2.3.10,2026-01-21 18:27:16,5.066666666631747%
k8s-master,10.2.3.10,2026-01-21 19:27:16,5.116666666726815%
k8s-master,10.2.3.10,2026-01-21 20:27:16,5.024999999926266%
k8s-master,10.2.3.10,2026-01-21 21:27:16,5.233333333356612%
k8s-master,10.2.3.10,2026-01-21 22:27:16,5.591666666732635%
k8s-master,10.2.3.10,2026-01-21 23:27:16,5.241666666746212%
k8s-master,10.2.3.10,2026-01-22 00:27:16,5.133333333311995%
k8s-master,10.2.3.10,2026-01-22 01:27:16,5.016666666633682%
k8s-master,10.2.3.10,2026-01-22 02:27:16,5.166666666821882%
k8s-master,10.2.3.10,2026-01-22 03:27:16,5.074999999972846%
k8s-master,10.2.3.10,2026-01-22 04:27:16,5.008333333244082%
k8s-master,10.2.3.10,2026-01-22 05:27:16,4.941666666709352%
k8s-master,10.2.3.10,2026-01-22 06:27:16,5.413513783792794%
k8s-master,10.2.3.10,2026-01-22 07:27:16,5.025000000023283%
k8s-master,10.2.3.10,2026-01-22 08:27:16,4.746824894221348%
k8s-master,10.2.3.10,2026-01-22 09:27:16,5.136495450081824%
k8s-master,10.2.3.10,2026-01-22 10:27:16,5.116666666678299%
k8s-master,10.2.3.10,2026-01-22 11:27:16,4.883333333321687%
k8s-master,10.2.3.10,2026-01-22 12:27:16,5.058333333387651%
k8s-master,10.2.3.10,2026-01-22 13:27:16,5.141666666507561%
k8s-master,10.2.3.10,2026-01-22 14:27:16,5.266666666720994%
k8s-master,10.2.3.10,2026-01-22 15:27:16,5.166666666627862%
k8s-worker24,10.2.4.10,2026-01-15 15:27:16,1.704166666701596%
k8s-worker24,10.2.4.10,2026-01-15 16:27:16,1.6500000000329749%
k8s-worker24,10.2.4.10,2026-01-15 17:27:16,1.6458333333139308%
k8s-worker24,10.2.4.10,2026-01-15 18:27:16,1.8416666666356178%
k8s-worker24,10.2.4.10,2026-01-15 19:27:16,1.9166666666569654%
k8s-worker24,10.2.4.10,2026-01-15 20:27:16,1.612499999901047%
k8s-worker24,10.2.4.10,2026-01-15 21:27:16,1.7467248908588004%
k8s-worker24,10.2.4.10,2026-01-15 22:27:16,1.6625000000446306%
k8s-worker24,10.2.4.10,2026-01-15 23:27:16,1.9083333333643822%
k8s-worker24,10.2.4.10,2026-01-16 00:27:16,1.8583333333663177%
k8s-worker24,10.2.4.10,2026-01-16 01:27:16,1.6541666665580124%
k8s-worker24,10.2.4.10,2026-01-16 02:27:16,1.6374999999728317%
k8s-worker24,10.2.4.10,2026-01-16 03:27:16,1.80000000007567%
k8s-worker24,10.2.4.10,2026-01-16 04:27:16,1.7749999999553694%
k8s-worker24,10.2.4.10,2026-01-16 05:27:16,1.891666666682184%
k8s-worker24,10.2.4.10,2026-01-16 06:27:16,1.5791666667306856%
k8s-worker24,10.2.4.10,2026-01-16 07:27:16,1.7124999999941792%
k8s-worker24,10.2.4.10,2026-01-16 08:27:16,1.7666666667112878%
k8s-worker24,10.2.4.10,2026-01-16 09:27:16,1.854166666695761%
k8s-worker24,10.2.4.10,2026-01-16 10:27:16,1.758333333370203%
k8s-worker24,10.2.4.10,2026-01-16 11:27:16,1.6708333332887122%
k8s-worker24,10.2.4.10,2026-01-16 12:27:16,1.7041666666530801%
k8s-worker24,10.2.4.10,2026-01-16 13:27:16,1.9249999999980503%
k8s-worker24,10.2.4.10,2026-01-16 14:27:16,1.9666666666550299%
k8s-worker24,10.2.4.10,2026-01-16 15:27:16,1.629166666583231%
k8s-worker24,10.2.4.10,2026-01-16 16:27:16,1.6416666665948725%
k8s-worker24,10.2.4.10,2026-01-16 17:27:16,1.5999999999864087%
k8s-worker24,10.2.4.10,2026-01-16 18:27:16,1.862499999891341%
k8s-worker24,10.2.4.10,2026-01-16 19:27:16,1.87083333323244%
k8s-worker24,10.2.4.10,2026-01-16 20:27:16,1.6291666666802485%
k8s-worker24,10.2.4.10,2026-01-16 21:27:16,1.6967232240900074%
k8s-worker24,10.2.4.10,2026-01-16 22:27:16,1.8999999999747814%
k8s-worker24,10.2.4.10,2026-01-16 23:27:16,1.8967298910196604%
k8s-worker24,10.2.4.10,2026-01-17 00:27:16,1.5666666666705424%
k8s-worker24,10.2.4.10,2026-01-17 01:27:16,1.612499999901047%
k8s-worker24,10.2.4.10,2026-01-17 02:27:16,1.5791666665851807%
k8s-worker24,10.2.4.10,2026-01-17 03:27:16,1.905063502147783%
k8s-worker24,10.2.4.10,2026-01-17 04:27:16,1.7958333334536292%
k8s-worker24,10.2.4.10,2026-01-17 05:27:16,1.6541666666550157%
k8s-worker24,10.2.4.10,2026-01-17 06:27:16,1.6074464184430326%
k8s-worker24,10.2.4.10,2026-01-17 07:27:16,1.6366121128985327%
k8s-worker24,10.2.4.10,2026-01-17 08:27:16,1.7833333333934718%
k8s-worker24,10.2.4.10,2026-01-17 09:27:16,1.7875000000640284%
k8s-worker24,10.2.4.10,2026-01-17 10:27:16,1.617553918421251%
k8s-worker24,10.2.4.10,2026-01-17 11:27:16,1.608333333327522%
k8s-worker24,10.2.4.10,2026-01-17 12:27:16,1.820833333331393%
k8s-worker24,10.2.4.10,2026-01-17 13:27:16,1.8791666666705567%
k8s-worker24,10.2.4.10,2026-01-17 14:27:16,1.9083333333158663%
k8s-worker24,10.2.4.10,2026-01-17 15:27:16,1.555051835154302%
k8s-worker24,10.2.4.10,2026-01-17 16:27:16,1.5866137794630788%
k8s-worker24,10.2.4.10,2026-01-17 17:27:16,1.8374999999650754%
k8s-worker24,10.2.4.10,2026-01-17 18:27:16,1.807439751990799%
k8s-worker24,10.2.4.10,2026-01-17 19:27:16,1.570833333341099%
k8s-worker24,10.2.4.10,2026-01-17 20:27:16,1.6208333333391494%
k8s-worker24,10.2.4.10,2026-01-17 21:27:16,1.6949435018580488%
k8s-worker24,10.2.4.10,2026-01-17 22:27:16,1.8458333332576586%
k8s-worker24,10.2.4.10,2026-01-17 23:27:16,1.9491016966275794%
k8s-worker24,10.2.4.10,2026-01-18 00:27:16,1.5708333332925832%
k8s-worker24,10.2.4.10,2026-01-18 01:27:16,1.7166666666647217%
k8s-worker24,10.2.4.10,2026-01-18 02:27:16,1.554166666658901%
k8s-worker24,10.2.4.10,2026-01-18 03:27:16,1.838394613171232%
k8s-worker24,10.2.4.10,2026-01-18 04:27:16,1.799106696466751%
k8s-worker24,10.2.4.10,2026-01-18 05:27:16,1.5616146128423622%
k8s-worker24,10.2.4.10,2026-01-18 06:27:16,1.6499999999844732%
k8s-worker24,10.2.4.10,2026-01-18 07:27:16,1.5633854461369054%
k8s-worker24,10.2.4.10,2026-01-18 08:27:16,1.8083333333197515%
k8s-worker24,10.2.4.10,2026-01-18 09:27:16,1.7875000000155126%
k8s-worker24,10.2.4.10,2026-01-18 10:27:16,1.567552251652458%
k8s-worker24,10.2.4.10,2026-01-18 11:27:16,1.5883862796183195%
k8s-worker24,10.2.4.10,2026-01-18 12:27:16,1.5375000000737344%
k8s-worker24,10.2.4.10,2026-01-18 13:27:16,1.758333333321687%
k8s-worker24,10.2.4.10,2026-01-18 14:27:16,1.7991066965152385%
k8s-worker24,10.2.4.10,2026-01-18 15:27:16,1.5999999999864087%
k8s-worker24,10.2.4.10,2026-01-18 16:27:16,1.5750000000116415%
k8s-worker24,10.2.4.10,2026-01-18 17:27:16,1.671722390705611%
k8s-worker24,10.2.4.10,2026-01-18 18:27:16,1.8241058632329725%
k8s-worker24,10.2.4.10,2026-01-18 19:27:16,1.8366054465433308%
k8s-worker24,10.2.4.10,2026-01-18 20:27:16,1.5907803073948799%
k8s-worker24,10.2.4.10,2026-01-18 21:27:16,1.6074464184915342%
k8s-worker24,10.2.4.10,2026-01-18 22:27:16,1.87916666676756%
k8s-worker24,10.2.4.10,2026-01-18 23:27:16,1.8958333332557231%
k8s-worker24,10.2.4.10,2026-01-19 00:27:16,1.870833333426475%
k8s-worker24,10.2.4.10,2026-01-19 01:27:16,1.6500000000814907%
k8s-worker24,10.2.4.10,2026-01-19 02:27:16,1.617553918421251%
k8s-worker24,10.2.4.10,2026-01-19 03:27:16,1.7366087797694263%
k8s-worker24,10.2.4.10,2026-01-19 04:27:16,1.75922530750249%
k8s-worker24,10.2.4.10,2026-01-19 05:27:16,1.8458333331121395%
k8s-worker24,10.2.4.10,2026-01-19 06:27:16,1.5467182239291617%
k8s-worker24,10.2.4.10,2026-01-19 07:27:16,1.6491116962573926%
