Node Name,Node IP,Network Card,Time(YYYY-MM-DD HH:MM:SS),Inbound Traffic Rate(B/s)
k8s-worker12,10.1.2.10,cni0,2026-01-21 04:27:16,3934.6923507124093 B/s
k8s-worker12,10.1.2.10,cni0,2026-01-21 05:27:16,3936.048385005982 B/s
k8s-worker12,10.1.2.10,cni0,2026-01-21 06:27:16,3934.8 B/s
k8s-worker12,10.1.2.10,cni0,2026-01-21 07:27:16,3935.3 B/s
k8s-worker12,10.1.2.10,cni0,2026-01-21 08:27:16,3938.8962962962964 B/s
k8s-worker12,10.1.2.10,cni0,2026-01-21 09:27:16,3940.0185185185187 B/s
k8s-worker12,10.1.2.10,cni0,2026-01-21 10:27:16,3933.988888888889 B/s
k8s-worker12,10.1.2.10,cni0,2026-01-21 11:27:16,3933.803703703704 B/s
k8s-worker12,10.1.2.10,cni0,2026-01-21 12:27:16,3945.177777777778 B/s
k8s-worker12,10.1.2.10,cni0,2026-01-21 13:27:16,3929.2145526464906 B/s
k8s-worker12,10.1.2.10,cni0,2026-01-21 14:27:16,3929.0333333333333 B/s
k8s-worker12,10.1.2.10,cni0,2026-01-21 15:27:16,3914.0743923170658 B/s
k8s-worker12,10.1.2.10,cni0,2026-01-21 16:27:16,3934.366666666667 B/s
k8s-worker12,10.1.2.10,cni0,2026-01-21 17:27:16,3926.3404679276587 B/s
k8s-worker12,10.1.2.10,cni0,2026-01-21 18:27:16,4116.414814814815 B/s
k8s-worker12,10.1.2.10,cni0,2026-01-21 19:27:16,4121.125925925926 B/s
k8s-worker12,10.1.2.10,cni0,2026-01-21 20:27:16,4126.262495324092 B/s
k8s-worker12,10.1.2.10,cni0,2026-01-21 21:27:16,4117.451851851852 B/s
k8s-worker12,10.1.2.10,cni0,2026-01-21 22:27:16,3933.862962962963 B/s
k8s-worker12,10.1.2.10,cni0,2026-01-21 23:27:16,3928.6185185185186 B/s
k8s-worker12,10.1.2.10,cni0,2026-01-22 00:27:16,3927.222222222222 B/s
k8s-worker12,10.1.2.10,cni0,2026-01-22 01:27:16,3927.1555555555556 B/s
k8s-worker12,10.1.2.10,cni0,2026-01-22 02:27:16,3927.651851851852 B/s
k8s-worker12,10.1.2.10,cni0,2026-01-22 03:27:16,3923.6370370370373 B/s
k8s-worker12,10.1.2.10,cni0,2026-01-22 04:27:16,3931.340740740741 B/s
k8s-worker12,10.1.2.10,cni0,2026-01-22 05:27:16,3929.6330727150835 B/s
k8s-worker12,10.1.2.10,cni0,2026-01-22 06:27:16,4113.966666666667 B/s
k8s-worker12,10.1.2.10,cni0,2026-01-22 07:27:16,3922.740454594276 B/s
k8s-worker12,10.1.2.10,cni0,2026-01-22 08:27:16,4112.932915063278 B/s
k8s-worker12,10.1.2.10,cni0,2026-01-22 09:27:16,4128.888411524402 B/s
k8s-worker12,10.1.2.10,cni0,2026-01-22 10:27:16,3935.8074074074075 B/s
k8s-worker12,10.1.2.10,cni0,2026-01-22 11:27:16,3922.0296296296297 B/s
k8s-worker12,10.1.2.10,cni0,2026-01-22 12:27:16,3927.151851851852 B/s
k8s-worker12,10.1.2.10,cni0,2026-01-22 13:27:16,3925.051574265089 B/s
k8s-worker12,10.1.2.10,cni0,2026-01-22 14:27:16,3940 B/s
k8s-worker12,10.1.2.10,cni0,2026-01-22 15:27:16,3927.766666666667 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-15 15:27:16,3746.1787178566 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-15 16:27:16,3565.4724647128323 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-15 17:27:16,3612.8236562086804 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-15 18:27:16,3633.619875481942 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-15 19:27:16,3630.711111111111 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-15 20:27:16,3636.8185185185184 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-15 21:27:16,3633.0393816273395 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-15 22:27:16,3618.764374946759 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-15 23:27:16,3621.120818965996 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-16 00:27:16,3620.462962962963 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-16 01:27:16,3619.813406716321 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-16 02:27:16,3617.491175893244 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-16 03:27:16,3615.1962962962966 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-16 04:27:16,3619.9925925925927 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-16 05:27:16,3621.314814814815 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-16 06:27:16,3623.1444444444446 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-16 07:27:16,3620.314814814815 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-16 08:27:16,3624.586575605275 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-16 09:27:16,3610.4333333333334 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-16 10:27:16,3613.850421668228 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-16 11:27:16,3611.1555555555556 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-16 12:27:16,3610.418518518519 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-16 13:27:16,3612.3851851851855 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-16 14:27:16,3609.53107581083 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-16 15:27:16,3609.5940385405975 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-16 16:27:16,3609.2652195008127 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-16 17:27:16,3607.9333333333334 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-16 18:27:16,3616.6111111111113 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-16 19:27:16,3618.614814814815 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-16 20:27:16,3622.688888888889 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-16 21:27:16,3621.862962962963 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-16 22:27:16,3619.792592592593 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-16 23:27:16,3616.6185185185186 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-17 00:27:16,3616.537037037037 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-17 01:27:16,3620.125925925926 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-17 02:27:16,3621.1569586779306 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-17 03:27:16,3621.5444444444447 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-17 04:27:16,3804.5222222222224 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-17 05:27:16,3795.5925925925926 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-17 06:27:16,3767.2333333333336 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-17 07:27:16,3562.5814814814817 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-17 08:27:16,3552.5666666666666 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-17 09:27:16,3538.161252449083 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-17 10:27:16,3541.577777777778 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-17 11:27:16,3540.9703703703703 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-17 12:27:16,3542.8444444444444 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-17 13:27:16,3540.32962962963 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-17 14:27:16,3538.340740740741 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-17 15:27:16,3541.2424398428147 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-17 16:27:16,3543.751851851852 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-17 17:27:16,3540.9 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-17 18:27:16,3544.240740740741 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-17 19:27:16,3552.014814814815 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-17 20:27:16,3554.6296296296296 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-17 21:27:16,3543.988888888889 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-17 22:27:16,3547.694267799008 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-17 23:27:16,3552.4687128470846 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-18 00:27:16,3542.9962962962964 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-18 01:27:16,3553.8962962962964 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-18 02:27:16,3546.862962962963 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-18 03:27:16,3551.418518518519 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-18 04:27:16,3550.355555555556 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-18 05:27:16,3548.077777777778 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-18 06:27:16,3546.397976303791 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-18 07:27:16,3547.8444444444444 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-18 08:27:16,3548.072400268149 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-18 09:27:16,3538.72962962963 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-18 10:27:16,3538.862962962963 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-18 11:27:16,3538.4222222222224 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-18 12:27:16,3543.4168274697313 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-18 13:27:16,3541.4814814814818 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-18 14:27:16,3536.9481481481484 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-18 15:27:16,3541.6703703703706 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-18 16:27:16,3538.235326797507 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-18 17:27:16,3549.240740740741 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-18 18:27:16,3548.0074074074078 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-18 19:27:16,3548.303703703704 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-18 20:27:16,3551.6814814814816 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-18 21:27:16,3789.355555555556 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-18 22:27:16,3605.918518518519 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-18 23:27:16,3604.30964559128 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-19 00:27:16,3608.5444444444447 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-19 01:27:16,3791.211111111111 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-19 02:27:16,3790.4481481481484 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-19 03:27:16,3799.625925925926 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-19 04:27:16,3611.6111111111113 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-19 05:27:16,3789.0415220684363 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-19 06:27:16,3788.2333333333336 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-19 07:27:16,3607.49113885607 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-19 08:27:16,3789.677777777778 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-19 09:27:16,3792.0370370370374 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-19 10:27:16,3785.881481481482 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-19 11:27:16,3605.890348554264 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-19 12:27:16,3604.3355716132282 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-19 13:27:16,3610.4296296296297 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-19 14:27:16,3608.1444444444446 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-19 15:27:16,3608.49033892467 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-19 16:27:16,3606.025925925926 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-19 17:27:16,3607.418518518519 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-19 18:27:16,3611.2652269082478 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-19 19:27:16,3606.5355797614066 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-19 20:27:16,3608.4814814814818 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-19 21:27:16,3606.9333333333334 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-19 22:27:16,3605.214814814815 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-19 23:27:16,3606.5740740740744 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-20 00:27:16,3609.811111111111 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-20 01:27:16,3604.7244619424514 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-20 02:27:16,3606.881481481482 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-20 03:27:16,3605.3222222222225 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-20 04:27:16,3604.311111111111 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-20 05:27:16,3607.4407407407407 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-20 06:27:16,3608.062962962963 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-20 07:27:16,3611.1814814814816 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-20 08:27:16,3608.5037037037036 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-20 09:27:16,3604.2000000000003 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-20 10:27:16,3550.266666666667 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-20 11:27:16,3548.0222222222224 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-20 12:27:16,3546.277777777778 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-20 13:27:16,3549.4407407407407 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-20 14:27:16,3548.514814814815 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-20 15:27:16,3550.72962962963 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-20 16:27:16,3549.6 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-20 17:27:16,3549.125925925926 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-20 18:27:16,3552.366666666667 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-20 19:27:16,3545.251851851852 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-20 20:27:16,3547.362962962963 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-20 21:27:16,3552.1555555555556 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-20 22:27:16,3552.4 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-20 23:27:16,3549.688888888889 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-21 00:27:16,3553.392592592593 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-21 01:27:16,3550.1461105699605 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-21 02:27:16,3552.8703703703704 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-21 03:27:16,3550.974074074074 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-21 04:27:16,3550.862962962963 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-21 05:27:16,3554.2962962962965 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-21 06:27:16,3545.525925925926 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-21 07:27:16,3553.688888888889 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-21 08:27:16,3548.8851851851855 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-21 09:27:16,3552.9037037037037 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-21 10:27:16,3553.5185185185187 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-21 11:27:16,3551.4407407407407 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-21 12:27:16,3544.253867606917 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-21 13:27:16,3734.140740740741 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-21 14:27:16,3548.374074074074 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-21 15:27:16,3548.423894726315 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-21 16:27:16,3547.823896948529 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-21 17:27:16,3548.1296296296296 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-21 18:27:16,3549.6925925925925 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-21 19:27:16,3552.9016559197926 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-21 20:27:16,3550.9703703703703 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-21 21:27:16,3544.239052737232 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-21 22:27:16,3553.040740740741 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-21 23:27:16,3555.274074074074 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-22 00:27:16,3607.4925925925927 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-22 01:27:16,3789.7555555555555 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-22 02:27:16,3795.851851851852 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-22 03:27:16,3608.4074074074074 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-22 04:27:16,3610.1014440687254 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-22 05:27:16,3789.965888762551 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-22 06:27:16,3794.911111111111 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-22 07:27:16,3607.362962962963 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-22 08:27:16,3611.1925925925925 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-22 09:27:16,3607.4962962962964 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-22 10:27:16,5922.566953455727 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-22 11:27:16,3621.237037037037 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-22 12:27:16,3613.3 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-22 13:27:16,3610.424483053641 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-22 14:27:16,3611.025925925926 B/s
k8s-worker13,10.1.3.10,cni0,2026-01-22 15:27:16,3615.925925925926 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-15 15:27:16,4360.7962962962965 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-15 16:27:16,4360.1 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-15 17:27:16,4359.940740740741 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-15 18:27:16,4378.125925925926 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-15 19:27:16,4366.598642227251 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-15 20:27:16,4366.9198774810275 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-15 21:27:16,4354.470370370371 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-15 22:27:16,4355.608724476757 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-15 23:27:16,4361.148148148149 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-16 00:27:16,4350.2555555555555 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-16 01:27:16,4358.511111111111 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-16 02:27:16,4366.644444444444 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-16 03:27:16,4333.674074074074 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-16 04:27:16,4353.211111111112 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-16 05:27:16,4352.470370370371 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-16 06:27:16,4353.0098036673935 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-16 07:27:16,4343.02962962963 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-16 08:27:16,4357.585185185186 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-16 09:27:16,4537.3868985670415 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-16 10:27:16,4533.407407407408 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-16 11:27:16,4529.224182311786 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-16 12:27:16,4488.614814814815 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-16 13:27:16,4551.892592592592 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-16 14:27:16,4554.340740740741 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-16 15:27:16,4543.475764904574 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-16 16:27:16,4527.5943422431765 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-16 17:27:16,4496.583345987607 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-16 18:27:16,4333.3716050800185 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-16 19:27:16,4363.537037037037 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-16 20:27:16,4348.6407407407405 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-16 21:27:16,4353.045752021303 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-16 22:27:16,4354.400000000001 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-16 23:27:16,4347.037037037037 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-17 00:27:16,4360.766666666666 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-17 01:27:16,4345.9111111111115 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-17 02:27:16,4336.048148148148 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-17 03:27:16,4341.628364339392 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-17 04:27:16,4365.3592592592595 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-17 05:27:16,4522.503703703704 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-17 06:27:16,4361.3481481481485 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-17 07:27:16,4381.3074074074075 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-17 08:27:16,4545.122222222222 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-17 09:27:16,4727.452861285699 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-17 10:27:16,4548.451851851852 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-17 11:27:16,4744.766666666666 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-17 12:27:16,4735.803703703704 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-17 13:27:16,4559.153922792306 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-17 14:27:16,4568.598402216304 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-17 15:27:16,4538.090881818081 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-17 16:27:16,4762.900000000001 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-17 17:27:16,4718.407407407408 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-17 18:27:16,4545.125925925926 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-17 19:27:16,4369.281481481482 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-17 20:27:16,4360.466666666667 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-17 21:27:16,4334.53950170555 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-17 22:27:16,4335.455555555555 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-17 23:27:16,4364.456905395945 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-18 00:27:16,4356.57037037037 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-18 01:27:16,4336.2962962962965 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-18 02:27:16,4363.3 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-18 03:27:16,4369.722222222223 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-18 04:27:16,4364.711111111112 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-18 05:27:16,4353.7542453546475 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-18 06:27:16,4336.113569949742 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-18 07:27:16,4356.116133763458 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-18 08:27:16,4345.837037037038 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-18 09:27:16,4561.751851851852 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-18 10:27:16,4548.037037037037 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-18 11:27:16,4538.2831915437355 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-18 12:27:16,4541.62962962963 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-18 13:27:16,4717.302656676506 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-18 14:27:16,4703.551851851852 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-18 15:27:16,4558.925925925926 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-18 16:27:16,4558.262962962963 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-18 17:27:16,4358.333333333334 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-18 18:27:16,4354.887574490465 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-18 19:27:16,4367.256915766354 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-18 20:27:16,4348.818518518518 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-18 21:27:16,4525.7444444444445 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-18 22:27:16,4358.167993214789 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-18 23:27:16,4332.37037037037 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-19 00:27:16,4356.037037037037 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-19 01:27:16,4350.575372501379 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-19 02:27:16,4365.103703703704 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-19 03:27:16,4372.496296296296 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-19 04:27:16,4352.451851851852 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-19 05:27:16,4351.511111111111 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-19 06:27:16,4377.764362090229 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-19 07:27:16,4360.670370370371 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-19 08:27:16,4349.104996685172 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-19 09:27:16,4353.014814814815 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-19 10:27:16,4354.242052748343 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-19 11:27:16,4334.328391376329 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-19 12:27:16,4365.2680195111825 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-19 13:27:16,4367.2555555555555 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-19 14:27:16,4368.996296296296 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-19 15:27:16,4376.331939511336 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-19 16:27:16,4544.162962962963 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-19 17:27:16,4375.722222222223 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-19 18:27:16,4549.3481481481485 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-19 19:27:16,4561.344444444445 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-19 20:27:16,4346.404986685136 B/s
k8s-worker14,10.1.4.10,cni0,2026-01-19 21:27:16,4345.748148148148 B/s
